24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
3	6742	20	2	4	6	20
4	6766	20	2	5	7	20
1	6807	20	2	6	8	20
0	6867	20	2	4	6	20
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
3	0	6	4	4589	20	2	10	12	20
3	0	6	5	6185	20	2	7	9	20
3	0	6	5	6186	20	2	10	12	20
3	0	6	6	4228	40	4	16	20	22
3	0	6	7	5149	40	4	16	20	22
3	0	6	8	5512	40	4	16	20	22
3	0	6	9	5889	40	4	15	19	22
3	0	6	10	2890	40	4	11	15	22
3	0	6	11	3211	40	4	9	13	22
3	0	6	12	3517	40	4	9	13	22
3	0	6	13	2473	40	4	7	11	22
3	0	6	14	2732	40	4	5	9	22
3	0	6	15	1909	40	4	3	7	22
3	0	6	16	3690	40	4	2	6	22
3	0	6	17	5010	40	4	0	4	22
3	0	7	0	5061	20	2	15	17	20
3	0	7	0	5065	20	2	13	15	20
3	0	7	1	5715	20	2	18	20	20
3	0	7	1	5723	20	2	9	11	20
3	0	7	2	2336	40	4	21	25	22
3	0	7	3	3266	40	4	21	25	22
3	0	7	4	4313	20	2	10	12	20
3	0	7	4	4326	20	2	11	13	20
3	0	7	5	3893	20	2	0	2	20
3	0	7	5	3907	20	2	18	20	20
3	0	7	6	2827	40	4	16	20	22
3	0	7	7	1308	20	2	10	12	20
3	0	7	7	1319	20	2	5	7	20
3	0	7	8	1736	40	4	15	19	22
3	0	7	9	6482	40	4	15	19	22
3	0	7	10	0601	40	4	12	16	22
3	0	7	11	1029	40	4	10	14	22
3	0	7	12	6241	40	4	10	14	22
3	0	7	13	4801	40	4	8	12	22
3	0	7	14	3701	40	4	7	11	22
3	0	7	15	2175	40	4	3	7	22
3	0	7	16	2080	40	4	2	6	22
3	0	7	17	6419	40	4	2	6	22
3	0	8	0	1821	40	4	22	26	22
3	0	8	1	4453	40	4	21	25	22
3	0	8	2	5439	20	2	1	3	20
3	0	8	2	5440	20	2	20	22	20
3	0	8	3	4005	40	4	19	23	22
3	0	8	4	3582	40	4	18	22	22
3	0	8	5	1119	20	2	6	8	20
3	0	8	5	1120	20	2	11	13	20
3	0	8	6	0608	40	4	14	18	22
3	0	8	7	5925	40	4	14	18	22
3	0	8	8	6215	40	4	13	17	22
3	0	8	9	2650	40	4	12	16	22
3	0	8	10	2914	20	2	5	7	20
3	0	8	10	2915	20	2	7	9	20
3	0	8	11	1504	40	4	11	15	22
3	0	8	12	5201	20	2	10	12	20
3	0	8	12	5214	20	2	1	3	20
3	0	8	13	4909	40	4	7	11	22
3	0	8	14	2313	40	4	5	9	22
3	0	8	15	3278	40	4	5	9	22
3	0	8	16	2482	40	4	3	7	22
3	0	8	17	3526	40	4	3	7	22
3	0	9	0	6423	20	2	12	14	20
3	0	9	0	6424	20	2	19	21	20
3	0	9	1	1167	40	4	22	26	22
3	0	9	2	1693	40	4	22	26	22
3	0	9	3	3398	40	4	22	26	22
3	0	9	4	5166	20	2	20	22	20
3	0	9	4	5183	20	2	2	4	20
3	0	9	5	3830	20	2	11	13	20
3	0	9	5	3839	20	2	9	11	20
3	0	9	6	0617	40	4	17	21	22
3	0	9	7	4304	20	2	0	2	20
3	0	9	7	4305	20	2	17	19	20
3	0	9	8	2258	40	4	13	17	22
3	0	9	9	2802	20	2	9	11	20
3	0	9	9	2814	20	2	4	6	20
3	0	9	10	6192	40	4	13	17	22
3	0	9	11	5635	40	4	12	16	22
3	0	9	12	5941	40	4	12	16	22
3	0	9	13	4742	40	4	10	14	22
3	0	9	14	3069	40	4	9	13	22
3	0	9	15	2634	40	4	4	8	22
3	0	9	16	5008	40	4	2	6	22
3	0	9	17	2163	40	4	1	5	22
3	0	10	0	6240	20	2	15	17	20
3	0	10	0	6254	20	2	14	16	20
3	0	10	1	0616	20	2	20	22	20
3	0	10	1	0626	20	2	4	6	20
3	0	10	2	4897	20	2	11	13	20
3	0	10	2	4898	20	2	12	14	20
3	0	10	3	3767	40	4	22	26	22
3	0	10	4	3372	20	2	8	10	20
3	0	10	4	3373	20	2	11	13	20
3	0	10	5	4385	20	2	16	18	20
3	0	10	5	4386	20	2	2	4	20
3	0	10	6	1744	40	4	17	21	22
3	0	10	7	2889	20	2	12	14	20
3	0	10	7	2895	20	2	5	7	20
3	0	10	8	5908	40	4	17	21	22
3	0	10	9	5450	20	2	12	14	20
3	0	10	9	5451	20	2	3	5	20
3	0	10	10	2124	40	4	12	16	22
3	0	10	11	2371	40	4	12	16	22
3	0	10	12	1458	40	4	9	13	22
3	0	10	13	1301	40	4	4	8	22
3	0	10	14	2782	40	4	4	8	22
3	0	10	15	4260	40	4	2	6	22
3	0	10	16	4786	40	4	1	5	22
3	0	10	17	5827	40	4	1	5	22
3	1	0	0	5540	20	2	8	10	20
3	1	0	0	5541	20	2	18	20	20
3	1	0	1	3397	20	2	19	21	20
3	1	0	1	3409	20	2	5	7	20
3	1	0	2	1455	20	2	5	7	20
3	1	0	2	1471	20	2	16	18	20
3	1	0	3	2244	20	2	1	3	20
3	1	0	3	2271	20	2	17	19	20
3	1	0	4	2904	40	4	18	22	22
3	1	0	5	1035	40	4	17	21	22
3	1	0	6	3878	20	2	11	13	20
3	1	0	6	3879	20	2	6	8	20
3	1	0	7	4297	20	2	7	9	20
3	1	0	7	4298	20	2	6	8	20
3	1	0	8	6089	40	4	13	17	22
3	1	0	9	0635	20	2	7	9	20
3	1	0	9	0636	20	2	5	7	20
3	1	0	10	4906	40	4	12	16	22
3	1	0	11	4615	40	4	10	14	22
3	1	0	12	2731	20	2	5	7	20
3	1	0	12	2735	20	2	2	4	20
3	1	0	13	5325	40	4	6	10	22
3	1	0	14	2150	20	2	1	3	20
3	1	0	14	2151	20	2	1	3	20
3	1	0	15	5244	40	4	2	6	22
3	1	0	16	1935	40	4	1	5	22
3	1	0	17	2050	40	4	1	5	22
3	1	1	0	5599	20	2	17	19	20
3	1	1	0	5600	20	2	12	14	20
3	1	1	1	4940	20	2	15	17	20
3	1	1	1	4950	20	2	12	14	20
3	1	1	2	3558	40	4	22	26	22
3	1	1	3	2049	20	2	1	3	20
3	1	1	3	2052	20	2	19	21	20
3	1	1	4	4483	40	4	20	24	22
3	1	1	5	1010	40	4	18	22	22
3	1	1	6	1618	40	4	18	22	22
3	1	1	7	6151	40	4	18	22	22
3	1	1	8	2967	40	4	13	17	22
3	1	1	9	0643	40	4	11	15	22
3	1	1	10	4104	40	4	11	15	22
3	1	1	11	2638	40	4	8	12	22
3	1	1	12	3379	20	2	3	5	20
3	1	1	12	3380	20	2	2	4	20
3	1	1	13	1478	40	4	4	8	22
3	1	1	14	2855	40	4	4	8	22
3	1	1	15	4400	40	4	2	6	22
3	1	1	16	2530	40	4	0	4	22
3	1	1	17	4045	40	4	0	4	22
3	1	2	0	3037	20	2	8	10	20
3	1	2	0	3043	20	2	18	20	20
3	1	2	1	4077	20	2	9	11	20
3	1	2	1	4086	20	2	16	18	20
3	1	2	2	2180	40	4	21	25	22
3	1	2	3	5257	20	2	2	4	20
3	1	2	3	5263	20	2	17	19	20
3	1	2	4	1426	40	4	18	22	22
3	1	2	5	3657	20	2	2	4	20
3	1	2	5	3672	20	2	16	18	20
3	1	2	6	4800	20	2	8	10	20
3	1	2	6	4810	20	2	10	12	20
3	1	2	7	1093	20	2	6	8	20
3	1	2	7	1094	20	2	8	10	20
3	1	2	8	1862	40	4	13	17	22
3	1	2	9	2704	40	4	10	14	22
3	1	2	10	0648	40	4	8	12	22
3	1	2	11	4623	40	4	6	10	22
3	1	2	12	5745	40	4	4	8	22
3	1	2	13	5968	40	4	3	7	22
3	1	2	14	5865	40	4	2	6	22
3	1	2	15	6095	40	4	2	6	22
3	1	2	16	0981	40	4	1	5	22
3	1	2	17	2923	40	4	1	5	22
3	1	3	0	2958	20	2	16	18	20
3	1	3	0	2975	20	2	11	13	20
3	1	3	1	5097	20	2	13	15	20
3	1	3	1	5101	20	2	12	14	20
3	1	3	2	1965	20	2	13	15	20
3	1	3	2	1967	20	2	11	13	20
3	1	3	3	4482	20	2	13	15	20
3	1	3	3	4504	20	2	11	13	20
3	1	3	4	2532	40	4	20	24	22
3	1	3	5	6346	20	2	9	11	20
3	1	3	5	6371	20	2	10	12	20
3	1	3	6	1553	20	2	17	19	20
3	1	3	6	1554	20	2	1	3	20
3	1	3	7	1130	20	2	0	2	20
3	1	3	7	1141	20	2	17	19	20
3	1	3	8	3625	20	2	1	3	20
3	1	3	8	3626	20	2	14	16	20
3	1	3	9	4184	20	2	7	9	20
3	1	3	9	4195	20	2	7	9	20
3	1	3	10	5653	40	4	12	16	22
3	1	3	11	6128	20	2	8	10	20
3	1	3	11	6140	20	2	3	5	20
3	1	3	12	0899	40	4	9	13	22
3	1	3	13	5953	40	4	8	12	22
3	1	3	14	6588	40	4	8	12	22
3	1	3	15	3986	40	4	7	11	22
3	1	3	16	6646	40	4	6	10	22
3	1	3	17	0655	40	4	3	7	22
3	1	4	0	2541	20	2	19	21	20
3	1	4	0	2542	20	2	19	21	20
3	1	4	1	1795	20	2	13	15	20
3	1	4	1	1807	20	2	13	15	20
3	1	4	2	5867	20	2	4	6	20
3	1	4	2	5868	20	2	13	15	20
3	1	4	3	6218	40	4	17	21	22
3	1	4	4	3531	40	4	16	20	22
3	1	4	5	5148	20	2	11	13	20
3	1	4	5	5158	20	2	5	7	20
3	1	4	6	0661	40	4	15	19	22
3	1	4	7	5524	40	4	15	19	22
3	1	4	8	3872	20	2	8	10	20
3	1	4	8	3873	20	2	6	8	20
3	1	4	9	4747	40	4	14	18	22
3	1	4	10	1486	40	4	12	16	22
3	1	4	11	4314	40	4	10	14	22
3	1	4	12	1266	40	4	8	12	22
3	1	4	13	2356	40	4	4	8	22
3	1	4	14	4567	40	4	4	8	22
3	1	4	15	3417	20	2	2	4	20
3	1	4	15	3418	20	2	1	3	20
3	1	4	16	1131	40	4	2	6	22
3	1	4	17	4235	40	4	1	5	22
3	1	5	0	2986	20	2	20	22	20
3	1	5	0	2987	20	2	17	19	20
3	1	5	1	0654	20	2	15	17	20
3	1	5	1	0667	20	2	20	22	20
3	1	5	2	5115	20	2	17	19	20
3	1	5	2	5116	20	2	18	20	20
3	1	5	3	6724	20	2	10	12	20
3	1	5	3	6725	20	2	14	16	20
3	1	5	4	2486	40	4	22	26	22
3	1	5	5	6006	20	2	20	22	20
3	1	5	5	6007	20	2	2	4	20
3	1	5	6	6627	20	2	15	17	20
3	1	5	6	6632	20	2	7	9	20
3	1	5	7	6498	20	2	4	6	20
3	1	5	7	6499	20	2	15	17	20
3	1	5	8	1512	20	2	13	15	20
3	1	5	8	1513	20	2	5	7	20
3	1	5	9	3801	40	4	16	20	22
3	1	5	10	4426	40	4	14	18	22
3	1	5	11	6705	40	4	14	18	22
3	1	5	12	4739	20	2	5	7	20
3	1	5	12	4755	20	2	8	10	20
3	1	5	13	1918	40	4	11	15	22
3	1	5	14	2222	20	2	5	7	20
3	1	5	14	2226	20	2	4	6	20
3	1	5	15	4205	40	4	7	11	22
3	1	5	16	5852	40	4	6	10	22
3	1	5	17	6405	40	4	4	8	22
3	1	6	0	6108	20	2	10	12	20
3	1	6	0	6109	20	2	15	17	20
3	1	6	1	2585	20	2	14	16	20
3	1	6	1	2586	20	2	10	12	20
3	1	6	2	2060	20	2	14	16	20
3	1	6	2	2061	20	2	9	11	20
3	1	6	3	3499	20	2	4	6	20
3	1	6	3	3500	20	2	18	20	20
3	1	6	4	4013	40	4	20	24	22
3	1	6	5	4650	40	4	19	23	22
3	1	6	6	5167	40	4	18	22	22
3	1	6	7	5783	20	2	0	2	20
3	1	6	7	5784	20	2	18	20	20
3	1	6	8	1237	40	4	16	20	22
3	1	6	9	1714	20	2	13	15	20
3	1	6	9	1726	20	2	2	4	20
3	1	6	10	0682	40	4	12	16	22
3	1	6	11	6509	40	4	11	15	22
3	1	6	12	3143	40	4	10	14	22
3	1	6	13	4472	40	4	6	10	22
3	1	6	14	5552	20	2	5	7	20
3	1	6	14	5553	20	2	1	3	20
3	1	6	15	1045	40	4	4	8	22
3	1	6	16	1594	40	4	0	4	22
3	1	6	17	3914	40	4	0	4	22
3	1	7	0	1876	20	2	14	16	20
3	1	7	0	1877	20	2	16	18	20
3	1	7	1	4685	40	4	22	26	22
3	1	7	2	3246	40	4	20	24	22
3	1	7	3	3681	40	4	20	24	22
3	1	7	4	2555	40	4	19	23	22
3	1	7	5	5233	20	2	11	13	20
3	1	7	5	5234	20	2	5	7	20
3	1	7	6	0947	40	4	13	17	22
3	1	7	7	4236	40	4	10	14	22
3	1	7	8	1627	40	4	9	13	22
3	1	7	9	5611	20	2	6	8	20
3	1	7	9	5612	20	2	3	5	20
3	1	7	10	5934	20	2	4	6	20
3	1	7	10	5945	20	2	5	7	20
3	1	7	11	1436	40	4	6	10	22
3	1	7	12	3003	40	4	6	10	22
3	1	7	13	0691	20	2	2	4	20
3	1	7	13	0692	20	2	3	5	20
3	1	7	14	1269	40	4	5	9	22
3	1	7	15	4492	40	4	5	9	22
3	1	7	16	5831	40	4	2	6	22
3	1	7	17	4143	40	4	1	5	22
3	1	8	0	1192	20	2	12	14	20
3	1	8	0	1193	20	2	16	18	20
3	1	8	1	6191	20	2	13	15	20
3	1	8	1	6203	20	2	11	13	20
3	1	8	2	2594	40	4	22	26	22
3	1	8	3	3915	40	4	21	25	22
3	1	8	4	5806	40	4	21	25	22
3	1	8	5	3076	40	4	20	24	22
3	1	8	6	0694	40	4	19	23	22
3	1	8	7	5003	20	2	3	5	20
3	1	8	7	5011	20	2	16	18	20
3	1	8	8	6538	40	4	18	22	22
3	1	8	9	3593	20	2	6	8	20
3	1	8	9	3594	20	2	8	10	20
3	1	8	10	2134	40	4	13	17	22
3	1	8	11	4515	40	4	13	17	22
3	1	8	12	5491	40	4	11	15	22
3	1	8	13	1847	40	4	6	10	22
3	1	8	14	4851	20	2	2	4	20
3	1	8	14	4862	20	2	2	4	20
3	1	8	15	2420	40	4	3	7	22
3	1	8	16	4433	40	4	3	7	22
3	1	8	17	2002	40	4	1	5	22
3	1	9	0	2419	20	2	15	17	20
3	1	9	0	2427	20	2	15	17	20
3	1	9	1	0693	20	2	7	9	20
3	1	9	1	0705	20	2	20	22	20
3	1	9	2	5579	20	2	13	15	20
3	1	9	2	5580	20	2	4	6	20
3	1	9	3	3110	40	4	16	20	22
3	1	9	4	1596	40	4	15	19	22
3	1	9	5	4319	40	4	13	17	22
3	1	9	6	1978	40	4	10	14	22
3	1	9	7	3570	40	4	10	14	22
3	1	9	8	5035	40	4	10	14	22
3	1	9	9	1326	40	4	9	13	22
3	1	9	10	3762	20	2	8	10	20
3	1	9	10	3778	20	2	0	2	20
3	1	9	11	5303	40	4	8	12	22
3	1	9	12	4046	40	4	7	11	22
3	1	9	13	2234	40	4	6	10	22
3	1	9	14	4649	20	2	4	6	20
3	1	9	14	4664	20	2	1	3	20
3	1	9	15	4916	40	4	2	6	22
3	1	9	16	4243	40	4	1	5	22
3	1	9	17	4822	40	4	1	5	22
3	1	10	0	3319	20	2	8	10	20
3	1	10	0	3320	20	2	17	19	20
3	1	10	1	1330	20	2	12	14	20
3	1	10	1	1331	20	2	11	13	20
3	1	10	2	1938	40	4	22	26	22
3	1	10	3	4628	40	4	21	25	22
3	1	10	4	0906	20	2	0	2	20
3	1	10	4	0907	20	2	20	22	20
3	1	10	5	2676	40	4	19	23	22
3	1	10	6	5202	40	4	17	21	22
3	1	10	7	5560	40	4	17	21	22
3	1	10	8	3831	40	4	15	19	22
3	1	10	9	6018	20	2	13	15	20
3	1	10	9	6019	20	2	1	3	20
3	1	10	10	4216	40	4	12	16	22
3	1	10	11	2458	40	4	5	9	22
3	1	10	12	3068	20	2	0	2	20
3	1	10	12	3084	20	2	5	7	20
3	1	10	13	0717	40	4	3	7	22
3	1	10	14	4497	40	4	2	6	22
3	1	10	15	6358	40	4	2	6	22
3	1	10	16	5952	40	4	1	5	22
3	1	10	17	1889	40	4	0	4	22
3	2	0	0	5317	20	2	15	17	20
3	2	0	0	5348	20	2	15	17	20
3	2	0	1	3512	20	2	15	17	20
3	2	0	1	3538	20	2	12	14	20
3	2	0	2	6214	20	2	16	18	20
3	2	0	2	6228	20	2	7	9	20
3	2	0	3	2605	40	4	22	26	22
3	2	0	4	1050	40	4	21	25	22
3	2	0	5	1566	40	4	21	25	22
3	2	0	6	2029	40	4	18	22	22
3	2	0	7	4113	40	4	18	22	22
3	2	0	8	3090	40	4	16	20	22
3	2	0	9	4981	40	4	16	20	22
3	2	0	10	0719	40	4	12	16	22
3	2	0	11	4499	40	4	9	13	22
3	2	0	12	6027	40	4	8	12	22
3	2	0	13	4763	40	4	7	11	22
3	2	0	14	6527	20	2	6	8	20
3	2	0	14	6552	20	2	0	2	20
3	2	0	15	6594	40	4	6	10	22
3	2	0	16	2463	40	4	2	6	22
3	2	0	17	6659	40	4	0	4	22
3	2	1	0	2604	20	2	7	9	20
3	2	1	0	2615	20	2	17	19	20
3	2	1	1	6461	20	2	5	7	20
3	2	1	1	6462	20	2	18	20	20
3	2	1	2	1667	40	4	22	26	22
3	2	1	3	6098	40	4	22	26	22
3	2	1	4	3148	40	4	20	24	22
3	2	1	5	5687	40	4	20	24	22
3	2	1	6	2153	40	4	18	22	22
3	2	1	7	6651	20	2	18	20	20
3	2	1	7	6652	20	2	0	2	20
3	2	1	8	0728	20	2	3	5	20
3	2	1	8	0729	20	2	14	16	20
3	2	1	9	4669	40	4	17	21	22
3	2	1	10	5076	20	2	12	14	20
3	2	1	10	5077	20	2	3	5	20
3	2	1	11	3757	40	4	14	18	22
3	2	1	12	4338	40	4	12	16	22
3	2	1	13	1366	40	4	10	14	22
3	2	1	14	4120	40	4	9	13	22
3	2	1	15	5459	40	4	8	12	22
3	2	1	16	1178	40	4	7	11	22
3	2	1	17	3639	40	4	3	7	22
3	2	2	0	4436	40	4	21	25	22
3	2	2	1	1617	20	2	16	18	20
3	2	2	1	1632	20	2	3	5	20
3	2	2	2	2083	40	4	14	18	22
3	2	2	3	4863	20	2	3	5	20
3	2	2	3	4864	20	2	11	13	20
3	2	2	4	3281	20	2	11	13	20
3	2	2	4	3282	20	2	2	4	20
3	2	2	5	3613	40	4	13	17	22
3	2	2	6	4098	20	2	9	11	20
3	2	2	6	4099	20	2	4	6	20
3	2	2	7	0914	20	2	7	9	20
3	2	2	7	0926	20	2	5	7	20
3	2	2	8	2786	40	4	9	13	22
3	2	2	9	3009	40	4	9	13	22
3	2	2	10	1245	40	4	6	10	22
3	2	2	11	2562	40	4	6	10	22
3	2	2	12	0737	40	4	4	8	22
3	2	2	13	3928	40	4	4	8	22
3	2	2	14	1418	40	4	3	7	22
3	2	2	15	2384	40	4	2	6	22
3	2	2	16	5258	40	4	2	6	22
3	2	2	17	1575	40	4	0	4	22
3	2	3	0	6297	20	2	18	20	20
3	2	3	0	6298	20	2	20	22	20
3	2	3	1	3288	20	2	15	17	20
3	2	3	1	3289	20	2	16	18	20
3	2	3	2	1001	20	2	19	21	20
3	2	3	2	1057	20	2	8	10	20
3	2	3	3	3933	40	4	20	24	22
3	2	3	4	5329	40	4	19	23	22
3	2	3	5	1701	40	4	16	20	22
3	2	3	6	2070	40	4	15	19	22
3	2	3	7	2385	40	4	12	16	22
3	2	3	8	5823	40	4	11	15	22
3	2	3	9	4534	20	2	5	7	20
3	2	3	9	4536	20	2	5	7	20
3	2	3	10	6035	40	4	10	14	22
3	2	3	11	2757	20	2	7	9	20
3	2	3	11	2793	20	2	2	4	20
3	2	3	12	3008	20	2	2	4	20
3	2	3	12	3013	20	2	7	9	20
3	2	3	13	5138	40	4	9	13	22
3	2	3	14	4837	40	4	8	12	22
3	2	3	15	0736	20	2	5	7	20
3	2	3	15	0742	20	2	2	4	20
3	2	3	16	4445	40	4	5	9	22
3	2	3	17	0962	40	4	1	5	22
3	2	4	0	6317	20	2	20	22	20
3	2	4	0	6318	20	2	20	22	20
3	2	4	1	3472	20	2	17	19	20
3	2	4	1	3473	20	2	17	19	20
3	2	4	2	5822	20	2	4	6	20
3	2	4	2	5834	20	2	19	21	20
3	2	4	3	1538	40	4	20	24	22
3	2	4	4	4989	20	2	2	4	20
3	2	4	4	4990	20	2	17	19	20
3	2	4	5	1989	40	4	18	22	22
3	2	4	6	0946	20	2	1	3	20
3	2	4	6	0966	20	2	16	18	20
3	2	4	7	5467	40	4	16	20	22
3	2	4	8	4262	40	4	15	19	22
3	2	4	9	4606	20	2	1	3	20
3	2	4	9	4637	20	2	13	15	20
3	2	4	10	3057	20	2	4	6	20
3	2	4	10	3058	20	2	8	10	20
3	2	4	11	2763	40	4	9	13	22
3	2	4	12	0751	40	4	7	11	22
3	2	4	13	2392	40	4	6	10	22
3	2	4	14	1372	40	4	4	8	22
3	2	4	15	4145	40	4	3	7	22
3	2	4	16	2657	40	4	1	5	22
3	2	4	17	2934	40	4	1	5	22
3	2	5	0	3680	20	2	13	15	20
3	2	5	0	3702	20	2	16	18	20
3	2	5	1	6161	20	2	17	19	20
3	2	5	1	6162	20	2	8	10	20
3	2	5	2	5735	20	2	8	10	20
