24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
0	4985	20	2	19	21	20
1	4994	20	2	7	9	20
2	4999	20	2	20	22	20
3	4987	20	2	2	4	20
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
0	1	7	2	0553	20	2	18	20	20
0	1	7	2	0561	20	2	7	9	20
0	1	7	3	1897	40	4	22	26	22
0	1	7	4	2365	20	2	12	14	20
0	1	7	4	2366	20	2	8	10	20
0	1	7	5	4691	40	4	20	24	22
0	1	7	6	1453	40	4	17	21	22
0	1	7	7	2878	40	4	13	17	22
0	1	7	8	4392	20	2	10	12	20
0	1	7	8	4393	20	2	1	3	20
0	1	7	9	0369	20	2	5	7	20
0	1	7	9	0370	20	2	5	7	20
0	1	7	10	1130	40	4	7	11	22
0	1	7	11	1318	40	4	3	7	22
0	1	7	12	0137	40	4	2	6	22
0	1	8	0	1490	20	2	16	18	20
0	1	8	0	1491	20	2	13	15	20
0	1	8	1	0139	40	4	22	26	22
0	1	8	2	1095	40	4	17	21	22
0	1	8	3	3684	40	4	17	21	22
0	1	8	4	2741	40	4	16	20	22
0	1	8	5	4111	40	4	15	19	22
0	1	8	6	2426	20	2	3	5	20
0	1	8	6	2441	20	2	10	12	20
0	1	8	7	3185	40	4	11	15	22
0	1	8	8	4514	20	2	6	8	20
0	1	8	8	4520	20	2	4	6	20
0	1	8	9	3457	40	4	9	13	22
0	1	8	10	4843	40	4	8	12	22
0	1	8	11	2145	40	4	6	10	22
0	1	8	12	0702	40	4	5	9	22
0	1	8	13	0950	40	4	4	8	22
0	1	8	14	2318	40	4	1	5	22
0	1	8	15	4456	40	4	1	5	22
0	1	8	16	0893	40	4	0	4	22
0	1	9	0	1280	20	2	20	22	20
0	1	9	0	1281	20	2	9	11	20
0	1	9	1	2995	40	4	22	26	22
0	1	9	2	0348	40	4	20	24	22
0	1	9	3	4144	20	2	7	9	20
0	1	9	3	4153	20	2	12	14	20
0	1	9	4	2087	40	4	18	22	22
0	1	9	5	3765	40	4	14	18	22
0	1	9	6	4827	40	4	12	16	22
0	1	9	7	0757	40	4	11	15	22
0	1	9	8	3486	20	2	6	8	20
0	1	9	8	3494	20	2	5	7	20
0	1	9	9	1048	40	4	10	14	22
0	1	9	10	2682	40	4	10	14	22
0	1	9	11	4523	40	4	8	12	22
0	1	9	12	2520	40	4	6	10	22
0	1	9	13	1988	40	4	3	7	22
0	1	9	14	0149	40	4	1	5	22
0	1	10	0	2658	20	2	13	15	20
0	1	10	0	2659	20	2	14	16	20
0	1	10	1	4089	20	2	6	8	20
0	1	10	1	4090	20	2	20	22	20
0	1	10	2	4635	20	2	13	15	20
0	1	10	2	4636	20	2	10	12	20
0	1	10	3	0594	40	4	20	24	22
0	1	10	4	1957	40	4	20	24	22
0	1	10	5	0150	20	2	3	5	20
0	1	10	5	0151	20	2	15	17	20
0	1	10	6	1503	40	4	18	22	22
0	1	10	7	1075	40	4	13	17	22
0	1	10	8	3769	40	4	11	15	22
0	1	10	9	3421	40	4	8	12	22
0	1	10	10	2384	40	4	4	8	22
0	1	10	11	2567	40	4	3	7	22
0	1	10	12	3641	40	4	3	7	22
0	1	10	13	3276	40	4	2	6	22
0	1	10	14	1369	40	4	1	5	22
0	2	0	0	1760	20	2	20	22	20
0	2	0	0	1761	20	2	9	11	20
0	2	0	1	0571	40	4	22	26	22
0	2	0	2	1213	40	4	21	25	22
0	2	0	3	3191	40	4	21	25	22
0	2	0	4	3878	40	4	18	22	22
0	2	0	5	0159	40	4	17	21	22
0	2	0	6	2352	40	4	17	21	22
0	2	0	7	4482	40	4	16	20	22
0	2	0	8	2761	40	4	15	19	22
0	2	0	9	3640	20	2	5	7	20
0	2	0	9	3646	20	2	5	7	20
0	2	0	10	4917	40	4	9	13	22
0	2	0	11	4344	40	4	5	9	22
0	2	0	12	1106	40	4	4	8	22
0	2	1	0	4923	20	2	19	21	20
0	2	1	0	4924	20	2	11	13	20
0	2	1	1	2119	40	4	22	26	22
0	2	1	2	3752	20	2	9	11	20
0	2	1	2	3753	20	2	12	14	20
0	2	1	3	0167	40	4	20	24	22
0	2	1	4	3013	40	4	18	22	22
0	2	1	5	4230	40	4	16	20	22
0	2	1	6	1786	20	2	7	9	20
0	2	1	6	1787	20	2	8	10	20
0	2	1	7	3438	40	4	13	17	22
0	2	1	8	0815	40	4	12	16	22
0	2	1	9	2611	40	4	11	15	22
0	2	1	10	1464	40	4	10	14	22
0	2	1	11	4620	40	4	10	14	22
0	2	1	12	1260	40	4	6	10	22
0	2	1	13	1105	20	2	1	3	20
0	2	1	13	1107	20	2	4	6	20
0	2	1	14	0677	40	4	4	8	22
0	2	1	15	2963	40	4	0	4	22
0	2	2	0	3372	20	2	18	20	20
0	2	2	0	3373	20	2	17	19	20
0	2	2	1	0526	40	4	19	23	22
0	2	2	2	2945	40	4	19	23	22
0	2	2	3	2317	20	2	6	8	20
0	2	2	3	2321	20	2	10	12	20
0	2	2	4	0176	20	2	3	5	20
0	2	2	4	0177	20	2	11	13	20
0	2	2	5	0975	40	4	14	18	22
0	2	2	6	4481	20	2	0	2	20
0	2	2	6	4509	20	2	11	13	20
0	2	2	7	1623	40	4	10	14	22
0	2	2	8	1305	20	2	5	7	20
0	2	2	8	1306	20	2	4	6	20
0	2	2	9	1835	40	4	9	13	22
0	2	2	10	4121	40	4	8	12	22
0	2	2	11	4837	40	4	8	12	22
0	2	2	12	4343	20	2	4	6	20
0	2	2	12	4348	20	2	2	4	20
0	2	2	13	2710	40	4	5	9	22
0	2	2	14	2114	40	4	3	7	22
0	2	2	15	2240	40	4	1	5	22
0	2	3	0	0624	20	2	18	20	20
0	2	3	0	0638	20	2	15	17	20
0	2	3	1	3094	20	2	11	13	20
0	2	3	1	3106	20	2	20	22	20
0	2	3	2	1377	20	2	17	19	20
0	2	3	2	1378	20	2	13	15	20
0	2	3	3	4120	20	2	17	19	20
0	2	3	3	4129	20	2	12	14	20
0	2	3	4	2599	40	4	21	25	22
0	2	3	5	4715	40	4	20	24	22
0	2	3	6	2220	20	2	7	9	20
0	2	3	6	2227	20	2	9	11	20
0	2	3	7	3776	40	4	13	17	22
0	2	3	8	0407	40	4	10	14	22
0	2	3	9	0186	40	4	5	9	22
0	2	3	10	2098	40	4	3	7	22
0	2	3	11	1311	20	2	0	2	20
0	2	3	11	1322	20	2	0	2	20
0	2	4	0	3683	20	2	12	14	20
0	2	4	0	3691	20	2	16	18	20
0	2	4	1	1838	20	2	15	17	20
0	2	4	1	1839	20	2	9	11	20
0	2	4	2	0780	40	4	22	26	22
0	2	4	3	0347	20	2	10	12	20
0	2	4	3	0356	20	2	11	13	20
0	2	4	4	4648	40	4	21	25	22
0	2	4	5	1562	40	4	12	16	22
0	2	4	6	2944	20	2	4	6	20
0	2	4	6	2949	20	2	7	9	20
0	2	4	7	3230	40	4	9	13	22
0	2	4	8	3460	40	4	9	13	22
0	2	4	9	4425	40	4	8	12	22
0	2	4	10	2690	20	2	6	8	20
0	2	4	10	2691	20	2	0	2	20
0	2	4	11	2519	20	2	1	3	20
0	2	4	11	2541	20	2	4	6	20
0	2	4	12	1365	40	4	4	8	22
0	2	4	13	2388	40	4	3	7	22
0	2	4	14	1242	40	4	2	6	22
0	2	4	15	4330	40	4	2	6	22
0	2	4	16	0189	40	4	1	5	22
0	2	5	0	2000	20	2	11	13	20
0	2	5	0	2020	20	2	18	20	20
0	2	5	1	3385	20	2	20	22	20
0	2	5	1	3386	20	2	7	9	20
0	2	5	2	4655	20	2	15	17	20
0	2	5	2	4678	20	2	9	11	20
0	2	5	3	0764	40	4	22	26	22
0	2	5	4	1578	20	2	2	4	20
0	2	5	4	1579	20	2	18	20	20
0	2	5	5	3026	40	4	16	20	22
0	2	5	6	0185	20	2	1	3	20
0	2	5	6	0193	20	2	13	15	20
0	2	5	7	2644	20	2	5	7	20
0	2	5	7	2645	20	2	8	10	20
0	2	5	8	4242	40	4	13	17	22
0	2	5	9	1212	20	2	1	3	20
0	2	5	9	1223	20	2	11	13	20
0	2	5	10	4017	40	4	9	13	22
0	2	5	11	0525	20	2	4	6	20
0	2	5	11	0539	20	2	3	5	20
0	2	5	12	4530	40	4	2	6	22
0	2	6	0	1896	20	2	20	22	20
0	2	6	0	1907	20	2	14	16	20
0	2	6	1	0201	20	2	12	14	20
0	2	6	1	0202	20	2	16	18	20
0	2	6	2	0997	20	2	9	11	20
0	2	6	2	1004	20	2	12	14	20
0	2	6	3	4045	20	2	12	14	20
0	2	6	3	4046	20	2	8	10	20
0	2	6	4	1472	40	4	17	21	22
0	2	6	5	2694	40	4	17	21	22
0	2	6	6	3658	20	2	10	12	20
0	2	6	6	3663	20	2	4	6	20
0	2	6	7	4567	40	4	14	18	22
0	2	6	8	3144	20	2	1	3	20
0	2	6	8	3145	20	2	10	12	20
0	2	6	9	3424	40	4	10	14	22
0	2	6	10	4972	40	4	7	11	22
0	2	6	11	0821	40	4	6	10	22
0	2	6	12	4474	40	4	1	5	22
0	2	6	13	2587	20	2	0	2	20
0	2	6	13	2618	20	2	0	2	20
0	2	7	0	3117	20	2	17	19	20
0	2	7	0	3118	20	2	19	21	20
0	2	7	1	2621	40	4	20	24	22
0	2	7	2	4438	20	2	12	14	20
0	2	7	2	4459	20	2	8	10	20
0	2	7	3	4136	40	4	15	19	22
0	2	7	4	0213	40	4	14	18	22
0	2	7	5	0981	40	4	14	18	22
0	2	7	6	1778	20	2	3	5	20
0	2	7	6	1779	20	2	11	13	20
0	2	7	7	2258	40	4	14	18	22
0	2	7	8	0542	40	4	9	13	22
0	2	7	9	1312	40	4	9	13	22
0	2	7	10	3844	40	4	8	12	22
0	2	7	11	1630	20	2	2	4	20
0	2	7	11	1631	20	2	2	4	20
0	2	7	12	0791	40	4	2	6	22
0	2	7	13	2100	40	4	1	5	22
0	2	7	14	2177	40	4	1	5	22
0	2	7	15	0925	40	4	0	4	22
0	2	7	16	4976	40	4	0	4	22
0	2	8	0	0221	20	2	17	19	20
0	2	8	0	0222	20	2	13	15	20
0	2	8	1	3329	20	2	18	20	20
0	2	8	1	3349	20	2	11	13	20
0	2	8	2	4752	20	2	19	21	20
0	2	8	2	4754	20	2	6	8	20
0	2	8	3	0867	40	4	22	26	22
0	2	8	4	1854	40	4	22	26	22
0	2	8	5	2330	20	2	13	15	20
0	2	8	5	2343	20	2	9	11	20
0	2	8	6	2885	40	4	20	24	22
0	2	8	7	4353	40	4	18	22	22
0	2	8	8	1327	40	4	15	19	22
0	2	8	9	3989	20	2	7	9	20
0	2	8	9	3990	20	2	8	10	20
0	2	8	10	1750	40	4	3	7	22
0	2	9	0	2784	20	2	20	22	20
0	2	9	0	2785	20	2	15	17	20
0	2	9	1	2167	20	2	12	14	20
0	2	9	1	2168	20	2	17	19	20
0	2	9	2	4549	20	2	12	14	20
0	2	9	2	4572	20	2	17	19	20
0	2	9	3	3886	20	2	7	9	20
0	2	9	3	3887	20	2	20	22	20
0	2	9	4	1181	40	4	21	25	22
0	2	9	5	0234	20	2	19	21	20
0	2	9	5	0235	20	2	1	3	20
0	2	9	6	0683	40	4	16	20	22
0	2	9	7	1696	40	4	14	18	22
0	2	9	8	3595	40	4	14	18	22
0	2	9	9	2001	40	4	4	8	22
0	2	9	10	1054	40	4	3	7	22
0	2	9	11	4494	40	4	0	4	22
0	2	10	0	4938	20	2	14	16	20
0	2	10	0	4951	20	2	20	22	20
0	2	10	1	0243	20	2	3	5	20
0	2	10	1	0244	20	2	20	22	20
0	2	10	2	1137	20	2	3	5	20
0	2	10	2	1138	20	2	20	22	20
0	2	10	3	4195	20	2	14	16	20
0	2	10	3	4256	20	2	7	9	20
0	2	10	4	1709	40	4	20	24	22
0	2	10	5	0733	40	4	18	22	22
0	2	10	6	2102	20	2	1	3	20
0	2	10	6	2128	20	2	15	17	20
0	2	10	7	2525	40	4	15	19	22
0	2	10	8	3936	40	4	14	18	22
0	2	10	9	2924	40	4	12	16	22
0	2	10	10	3420	20	2	6	8	20
0	2	10	10	3465	20	2	4	6	20
0	2	10	11	3234	40	4	9	13	22
0	2	10	12	3712	40	4	7	11	22
0	2	10	13	4766	40	4	4	8	22
0	3	0	0	3472	20	2	17	19	20
0	3	0	0	3473	20	2	10	12	20
0	3	0	1	1740	40	4	22	26	22
0	3	0	2	4830	40	4	19	23	22
0	3	0	3	0892	20	2	0	2	20
0	3	0	3	0896	20	2	18	20	20
0	3	0	4	2588	40	4	18	22	22
0	3	0	5	3041	40	4	18	22	22
0	3	0	6	1263	20	2	9	11	20
0	3	0	6	1264	20	2	8	10	20
0	3	0	7	4385	40	4	17	21	22
0	3	0	8	2195	40	4	16	20	22
0	3	0	9	4082	40	4	14	18	22
0	3	0	10	0437	40	4	13	17	22
0	3	0	11	0258	40	4	9	13	22
0	3	0	12	0787	40	4	1	5	22
0	3	1	0	0652	20	2	19	21	20
0	3	1	0	0653	20	2	15	17	20
0	3	1	1	4772	20	2	11	13	20
0	3	1	1	4773	20	2	19	21	20
