This section has a holding container with the following information:
code	length	weight	cargo	TW	cargo capacity
0997	20		2		4		6			20
--------------------
Stack at (0, 0), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	0	0		0374	20		2		15		17			20
0	0	0		0375	20		2		12		14			20
0	0	1		0841	40		4		15		19			22
Stack at (0, 1), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	1	0		0361	20		2		13		15			20
0	1	0		0362	20		2		13		15			20
0	1	1		0925	40		4		5		9			22
0	1	2		0825	40		4		2		6			22
Stack at (0, 2), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	2	0		0344	20		2		18		20			20
0	2	0		0345	20		2		17		19			20
0	2	1		0998	40		4		17		21			22
Stack at (0, 3), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	3	0		0547	20		2		0		2			20
0	3	0		0552	20		2		17		19			20
0	3	1		0338	40		4		13		17			22
0	3	2		0982	40		4		10		14			22
Stack at (0, 4), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	4	0		0311	20		2		16		18			20
0	4	0		0322	20		2		14		16			20
0	4	1		0894	40		4		22		26			22
Stack at (0, 5), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	5	0		0312	40		4		20		24			22
0	5	1		0879	40		4		10		14			22
0	5	2		0734	40		4		5		9			22
Stack at (0, 6), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	6	0		0962	20		2		18		20			20
0	6	0		0970	20		2		18		20			20
0	6	1		0303	40		4		22		26			22
0	6	2		0761	20		2		1		3			20
0	6	2		0762	20		2		7		9			20
Stack at (0, 7), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	7	0		0283	20		2		15		17			20
0	7	0		0292	20		2		3		5			20
0	7	1		0659	40		4		15		19			22
Stack at (0, 8), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	8	0		0590	40		4		16		20			22
0	8	1		0284	40		4		11		15			22
0	8	2		0518	40		4		1		5			22
Stack at (0, 9), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	9	0		0265	20		2		20		22			20
0	9	0		0274	20		2		2		4			20
0	9	1		0830	40		4		18		22			22
0	9	2		0760	40		4		1		5			22
Stack at (0, 10), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	10	0		0266	40		4		17		21			22
0	10	1		0753	40		4		7		11			22
0	10	2		0944	40		4		5		9			22
0	10	3		0622	40		4		1		5			22
Stack at (1, 0), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	0	0		0254	40		4		16		20			22
1	0	1		0872	40		4		15		19			22
1	0	2		0582	40		4		9		13			22
Stack at (1, 1), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	1	0		0737	20		2		18		20			20
1	1	0		0738	20		2		1		3			20
1	1	1		0392	20		2		2		4			20
1	1	1		0401	20		2		14		16			20
1	1	2		0253	40		4		1		5			22
Stack at (1, 2), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	2	0		0241	20		2		14		16			20
1	2	0		0242	20		2		10		12			20
1	2	1		0800	40		4		19		23			22
Stack at (1, 3), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	3	0		0693	40		4		15		19			22
1	3	1		0440	40		4		10		14			22
1	3	2		0238	40		4		5		9			22
Stack at (1, 4), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	4	0		0719	20		2		12		14			20
1	4	0		0720	20		2		18		20			20
1	4	1		0228	20		2		1		3			20
1	4	1		0229	20		2		19		21			20
Stack at (1, 5), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	5	0		0746	40		4		14		18			22
1	5	1		0209	20		2		1		3			20
1	5	1		0220	20		2		8		10			20
1	5	2		0491	40		4		9		13			22
Stack at (1, 6), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	6	0		0210	40		4		18		22			22
1	6	1		0649	40		4		12		16			22
1	6	2		0963	40		4		10		14			22
Stack at (1, 7), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	7	0		0411	20		2		17		19			20
1	7	0		0412	20		2		0		2			20
1	7	1		0776	40		4		10		14			22
1	7	2		0205	40		4		2		6			22
Stack at (1, 8), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	8	0		0707	40		4		19		23			22
1	8	1		0196	20		2		6		8			20
1	8	1		0197	20		2		9		11			20
1	8	2		0580	40		4		1		5			22
Stack at (1, 9), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	9	0		0515	20		2		11		13			20
1	9	0		0525	20		2		19		21			20
1	9	1		0175	20		2		3		5			20
1	9	1		0186	20		2		9		11			20
Stack at (2, 0), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	0	0		0927	20		2		18		20			20
2	0	0		0928	20		2		17		19			20
2	0	1		0164	40		4		19		23			22
2	0	2		0683	40		4		10		14			22
Stack at (2, 1), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	1	0		0141	20		2		17		19			20
2	1	0		0153	20		2		1		3			20
2	1	1		0990	40		4		17		21			22
2	1	2		0640	40		4		13		17			22
Stack at (2, 2), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	2	0		0562	20		2		13		15			20
2	2	0		0563	20		2		13		15			20
2	2	1		0147	40		4		14		18			22
Stack at (2, 3), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	3	0		0393	40		4		20		24			22
2	3	1		0913	20		2		5		7			20
2	3	1		0914	20		2		15		17			20
2	3	2		0822	40		4		3		7			22
2	3	3		0144	40		4		1		5			22
Stack at (2, 4), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	4	0		0486	40		4		12		16			22
2	4	1		0820	40		4		7		11			22
2	4	2		0410	40		4		3		7			22
2	4	3		0142	40		4		2		6			22
Stack at (2, 5), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	5	0		0116	20		2		19		21			20
2	5	0		0126	20		2		17		19			20
Stack at (2, 6), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	6	0		0117	40		4		18		22			22
2	6	1		0634	40		4		14		18			22
Stack at (2, 7), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	7	0		0854	40		4		18		22			22
2	7	1		0111	40		4		11		15			22
2	7	2		0627	20		2		3		5			20
2	7	2		0628	20		2		3		5			20
2	7	3		0516	40		4		3		7			22
Stack at (2, 8), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	8	0		0806	20		2		7		9			20
2	8	0		0807	20		2		14		16			20
2	8	1		0095	20		2		8		10			20
2	8	1		0102	20		2		11		13			20
2	8	2		0680	40		4		2		6			22
Stack at (3, 0), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	0	0		0063	20		2		17		19			20
3	0	0		0071	20		2		14		16			20
3	0	1		0906	40		4		19		23			22
Stack at (3, 1), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	1	0		0770	40		4		15		19			22
3	1	1		0423	40		4		8		12			22
3	1	2		0575	20		2		3		5			20
3	1	2		0576	20		2		1		3			20
3	1	3		0064	40		4		3		7			22
Stack at (3, 2), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	2	0		0658	20		2		8		10			20
3	2	0		0669	20		2		19		21			20
3	2	1		0056	40		4		19		23			22
Stack at (3, 3), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	3	0		0782	20		2		17		19			20
3	3	0		0783	20		2		20		22			20
3	3	1		0044	20		2		5		7			20
3	3	1		0050	20		2		8		10			20
3	3	2		0548	40		4		7		11			22
Stack at (3, 4), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	4	0		0485	20		2		16		18			20
3	4	0		0497	20		2		17		19			20
3	4	1		0045	40		4		11		15			22
Stack at (3, 5), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	5	0		0536	40		4		17		21			22
3	5	1		0007	20		2		7		9			20
3	5	1		0036	20		2		6		8			20
3	5	2		0954	40		4		3		7			22
Stack at (3, 6), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	6	0		0471	20		2		10		12			20
3	6	0		0472	20		2		11		13			20
3	6	1		0029	40		4		9		13			22
3	6	2		0950	40		4		5		9			22
Stack at (3, 7), in section: 1
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	7	0		0610	20		2		17		19			20
3	7	0		0611	20		2		19		21			20
3	7	1		0020	40		4		17		21			22
Section 2
This section has no holding container
--------------------
Stack at (0, 0), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	0	0		0959	40		4		21		25			22
0	0	1		0557	20		2		9		11			20
0	0	1		0558	20		2		7		9			20
0	0	2		0341	40		4		15		19			22
Stack at (0, 1), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	1	0		0330	20		2		4		6			20
0	1	0		0332	20		2		20		22			20
0	1	1		0771	40		4		10		14			22
Stack at (0, 2), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	2	0		0725	20		2		14		16			20
0	2	0		0727	20		2		8		10			20
0	2	1		0373	40		4		18		22			22
0	2	2		0331	40		4		1		5			22
Stack at (0, 3), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	3	0		0301	20		2		14		16			20
0	3	0		0321	20		2		0		2			20
0	3	1		0763	40		4		10		14			22
0	3	2		0531	40		4		6		10			22
Stack at (0, 4), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	4	0		0935	20		2		16		18			20
0	4	0		0936	20		2		11		13			20
0	4	1		0310	40		4		19		23			22
0	4	2		0824	40		4		4		8			22
0	4	3		0663	40		4		3		7			22
Stack at (0, 5), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	5	0		0302	40		4		20		24			22
0	5	1		0985	20		2		7		9			20
0	5	1		0986	20		2		10		12			20
0	5	2		0678	40		4		13		17			22
Stack at (0, 6), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	6	0		0416	20		2		20		22			20
0	6	0		0417	20		2		1		3			20
0	6	1		0842	20		2		8		10			20
0	6	1		0853	20		2		11		13			20
0	6	2		0298	40		4		3		7			22
Stack at (0, 7), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	7	0		0286	40		4		21		25			22
0	7	1		0708	40		4		18		22			22
Stack at (0, 8), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	8	0		0666	20		2		11		13			20
0	8	0		0668	20		2		13		15			20
0	8	1		0276	20		2		6		8			20
0	8	1		0277	20		2		14		16			20
Stack at (0, 9), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	9	0		0267	20		2		7		9			20
0	9	0		0268	20		2		12		14			20
0	9	1		0843	40		4		12		16			22
0	9	2		0656	20		2		5		7			20
0	9	2		0657	20		2		0		2			20
Stack at (0, 10), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
0	10	0		0612	40		4		19		23			22
0	10	1		0255	20		2		12		14			20
0	10	1		0256	20		2		1		3			20
0	10	2		0519	40		4		0		4			22
Stack at (1, 0), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	0	0		0246	40		4		22		26			22
1	0	1		0817	40		4		13		17			22
1	0	2		0726	40		4		0		4			22
Stack at (1, 1), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	1	0		0230	20		2		20		22			20
1	1	0		0231	20		2		17		19			20
1	1	1		0979	40		4		3		7			22
Stack at (1, 2), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	2	0		0215	40		4		21		25			22
1	2	1		0701	40		4		14		18			22
Stack at (1, 3), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	3	0		0191	20		2		20		22			20
1	3	0		0201	20		2		4		6			20
1	3	1		0929	40		4		9		13			22
1	3	2		0758	40		4		5		9			22
Stack at (1, 4), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	4	0		0478	40		4		13		17			22
1	4	1		0917	20		2		11		13			20
1	4	1		0918	20		2		2		4			20
1	4	2		0192	40		4		10		14			22
1	4	3		0829	40		4		1		5			22
Stack at (1, 5), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	5	0		0155	20		2		18		20			20
1	5	0		0178	20		2		11		13			20
1	5	1		0924	40		4		8		12			22
1	5	2		0858	40		4		0		4			22
Stack at (1, 6), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	6	0		0450	20		2		5		7			20
1	6	0		0464	20		2		12		14			20
1	6	1		0896	40		4		13		17			22
1	6	2		0169	40		4		10		14			22
Stack at (1, 7), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	7	0		0774	20		2		9		11			20
1	7	0		0775	20		2		2		4			20
1	7	1		0513	40		4		9		13			22
1	7	2		0167	40		4		5		9			22
1	7	3		0442	40		4		3		7			22
Stack at (1, 8), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	8	0		0435	40		4		9		13			22
1	8	1		0912	40		4		6		10			22
1	8	2		0162	40		4		5		9			22
1	8	3		0751	20		2		4		6			20
1	8	3		0752	20		2		0		2			20
1	8	4		0626	40		4		2		6			22
Stack at (1, 9), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
1	9	0		0156	40		4		11		15			22
1	9	1		0498	20		2		4		6			20
1	9	1		0499	20		2		7		9			20
1	9	2		0811	40		4		9		13			22
Stack at (2, 0), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	0	0		0429	40		4		17		21			22
2	0	1		0804	40		4		16		20			22
2	0	2		0140	40		4		5		9			22
Stack at (2, 1), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	1	0		0780	20		2		13		15			20
2	1	0		0790	20		2		12		14			20
2	1	1		0133	20		2		16		18			20
2	1	1		0135	20		2		1		3			20
2	1	2		0603	40		4		5		9			22
Stack at (2, 2), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	2	0		0861	20		2		13		15			20
2	2	0		0866	20		2		20		22			20
2	2	1		0372	40		4		10		14			22
2	2	2		0696	40		4		5		9			22
2	2	3		0555	40		4		2		6			22
2	2	4		0134	40		4		1		5			22
Stack at (2, 3), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	3	0		0097	20		2		6		8			20
2	3	0		0125	20		2		9		11			20
2	3	1		0717	20		2		11		13			20
2	3	1		0718	20		2		1		3			20
2	3	2		0551	40		4		3		7			22
Stack at (2, 4), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	4	0		0115	40		4		12		16			22
2	4	1		0505	40		4		12		16			22
2	4	2		0833	20		2		5		7			20
2	4	2		0838	20		2		1		3			20
Stack at (2, 5), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	5	0		0745	40		4		20		24			22
2	5	1		0108	40		4		16		20			22
2	5	2		0584	40		4		0		4			22
2	5	3		0667	40		4		0		4			22
Stack at (2, 6), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	6	0		0098	40		4		19		23			22
2	6	1		0834	40		4		8		12			22
2	6	2		0646	40		4		5		9			22
Stack at (2, 7), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	7	0		0091	20		2		13		15			20
2	7	0		0092	20		2		3		5			20
2	7	1		0904	40		4		16		20			22
2	7	2		0577	40		4		12		16			22
Stack at (2, 8), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
2	8	0		0537	40		4		21		25			22
2	8	1		0079	20		2		6		8			20
2	8	1		0081	20		2		9		11			20
Stack at (3, 0), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	0	0		0625	20		2		15		17			20
3	0	0		0631	20		2		16		18			20
3	0	1		0408	40		4		13		17			22
3	0	2		0068	40		4		2		6			22
Stack at (3, 1), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	1	0		0357	20		2		19		21			20
3	1	0		0358	20		2		7		9			20
3	1	1		0890	40		4		20		24			22
3	1	2		0065	40		4		1		5			22
Stack at (3, 2), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	2	0		0048	20		2		10		12			20
3	2	0		0054	20		2		16		18			20
3	2	1		0786	40		4		12		16			22
Stack at (3, 3), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	3	0		0452	40		4		15		19			22
3	3	1		0976	40		4		13		17			22
3	3	2		0049	40		4		7		11			22
3	3	3		0781	40		4		7		11			22
Stack at (3, 4), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	4	0		0528	40		4		19		23			22
3	4	1		0038	40		4		14		18			22
3	4	2		0958	20		2		12		14			20
3	4	2		0969	20		2		2		4			20
Stack at (3, 5), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	5	0		0032	40		4		18		22			22
3	5	1		0602	20		2		15		17			20
3	5	1		0618	20		2		1		3			20
Stack at (3, 6), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	6	0		0371	20		2		18		20			20
3	6	0		0395	20		2		14		16			20
3	6	1		0005	20		2		1		3			20
3	6	1		0028	20		2		1		3			20
Stack at (3, 7), in section: 2
(x,	 y,	 z)		code	length	weight	cargo	TW	cargo capacity
3	7	0		0384	40		4		18		22			22
