24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
4	5513	20	2	14	16	20
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
0	1	3	6	2275	40	4	12	16	22
0	1	3	7	3906	40	4	12	16	22
0	1	3	8	1009	40	4	10	14	22
0	1	3	9	0642	40	4	8	12	22
0	1	3	10	3651	40	4	6	10	22
0	1	3	11	4434	40	4	6	10	22
0	1	3	12	3030	40	4	3	7	22
0	1	3	13	2609	40	4	2	6	22
0	1	3	14	3774	40	4	2	6	22
0	1	3	15	3168	40	4	1	5	22
0	1	3	16	4220	40	4	0	4	22
0	1	3	17	4300	40	4	0	4	22
0	1	4	0	3496	20	2	19	21	20
0	1	4	0	3511	20	2	17	19	20
0	1	4	1	2680	20	2	20	22	20
0	1	4	1	2681	20	2	8	10	20
0	1	4	2	5121	20	2	19	21	20
0	1	4	2	5122	20	2	7	9	20
0	1	4	3	4487	20	2	19	21	20
0	1	4	3	4488	20	2	3	5	20
0	1	4	4	0650	40	4	18	22	22
0	1	4	5	1744	40	4	18	22	22
0	1	4	6	2166	20	2	9	11	20
0	1	4	6	2167	20	2	3	5	20
0	1	4	7	1180	40	4	10	14	22
0	1	4	8	3275	40	4	8	12	22
0	1	4	9	4269	20	2	7	9	20
0	1	4	9	4270	20	2	0	2	20
0	1	4	10	1410	40	4	5	9	22
0	1	4	11	2504	40	4	4	8	22
0	1	4	12	1641	40	4	3	7	22
0	1	4	13	4968	40	4	3	7	22
0	1	5	0	2862	20	2	13	15	20
0	1	5	0	2874	20	2	18	20	20
0	1	5	1	3557	20	2	18	20	20
0	1	5	1	3566	20	2	7	9	20
0	1	5	2	4179	20	2	2	4	20
0	1	5	2	4200	20	2	20	22	20
0	1	5	3	2374	40	4	21	25	22
0	1	5	4	0659	40	4	20	24	22
0	1	5	5	5085	40	4	19	23	22
0	1	5	6	4685	40	4	15	19	22
0	1	5	7	2004	20	2	13	15	20
0	1	5	7	2013	20	2	1	3	20
0	1	5	8	1717	40	4	12	16	22
0	1	5	9	1222	40	4	10	14	22
0	1	5	10	1450	40	4	8	12	22
0	1	5	11	5466	20	2	0	2	20
0	1	5	11	5478	20	2	3	5	20
0	1	5	12	4123	40	4	1	5	22
0	1	6	0	5108	20	2	9	11	20
0	1	6	0	5109	20	2	19	21	20
0	1	6	1	4525	20	2	11	13	20
0	1	6	1	4534	20	2	13	15	20
0	1	6	2	1590	40	4	22	26	22
0	1	6	3	3107	40	4	22	26	22
0	1	6	4	3617	40	4	19	23	22
0	1	6	5	1195	20	2	13	15	20
0	1	6	5	1196	20	2	3	5	20
0	1	6	6	2054	40	4	15	19	22
0	1	6	7	4047	40	4	15	19	22
0	1	6	8	2802	40	4	13	17	22
0	1	6	9	2458	40	4	12	16	22
0	1	6	10	0957	20	2	10	12	20
0	1	6	10	0958	20	2	0	2	20
0	1	6	11	0671	40	4	5	9	22
0	1	6	12	4436	40	4	3	7	22
0	1	7	0	4225	20	2	16	18	20
0	1	7	0	4226	20	2	13	15	20
0	1	7	1	0641	20	2	15	17	20
0	1	7	1	0677	20	2	13	15	20
0	1	7	2	2309	20	2	16	18	20
0	1	7	2	2310	20	2	10	12	20
0	1	7	3	4867	20	2	9	11	20
0	1	7	3	4873	20	2	17	19	20
0	1	7	4	5403	20	2	11	13	20
0	1	7	4	5415	20	2	11	13	20
0	1	7	5	3317	40	4	21	25	22
0	1	7	6	1318	40	4	19	23	22
0	1	7	7	2903	40	4	18	22	22
0	1	7	8	3778	40	4	18	22	22
0	1	7	9	1899	40	4	10	14	22
0	1	7	10	2174	40	4	3	7	22
0	1	7	11	1829	40	4	1	5	22
0	1	8	0	5515	20	2	17	19	20
0	1	8	0	5516	20	2	14	16	20
0	1	8	1	2339	20	2	17	19	20
0	1	8	1	2340	20	2	12	14	20
0	1	8	2	4684	20	2	12	14	20
0	1	8	2	4696	20	2	14	16	20
0	1	8	3	0685	20	2	17	19	20
0	1	8	3	0686	20	2	8	10	20
0	1	8	4	4237	40	4	20	24	22
0	1	8	5	1603	40	4	16	20	22
0	1	8	6	1935	40	4	16	20	22
0	1	8	7	3146	20	2	2	4	20
0	1	8	7	3147	20	2	14	16	20
0	1	8	8	3832	40	4	16	20	22
0	1	8	9	3542	40	4	13	17	22
0	1	8	10	1296	20	2	6	8	20
0	1	8	10	1297	20	2	4	6	20
0	1	8	11	5253	40	4	10	14	22
0	1	8	12	3018	40	4	3	7	22
0	1	9	0	5148	20	2	10	12	20
0	1	9	0	5156	20	2	14	16	20
0	1	9	1	2932	20	2	16	18	20
0	1	9	1	2933	20	2	7	9	20
0	1	9	2	2440	40	4	22	26	22
0	1	9	3	1704	40	4	19	23	22
0	1	9	4	4753	40	4	17	21	22
0	1	9	5	1017	40	4	16	20	22
0	1	9	6	3724	40	4	12	16	22
0	1	9	7	2131	40	4	11	15	22
0	1	9	8	4285	40	4	11	15	22
0	1	9	9	4029	40	4	10	14	22
0	1	9	10	3477	40	4	9	13	22
0	1	9	11	0696	40	4	8	12	22
0	1	9	12	1452	40	4	7	11	22
0	1	9	13	4575	40	4	4	8	22
0	1	9	14	1333	40	4	2	6	22
0	1	10	0	0695	20	2	12	14	20
0	1	10	0	0702	20	2	20	22	20
0	1	10	1	3223	20	2	17	19	20
0	1	10	1	3224	20	2	13	15	20
0	1	10	2	3861	20	2	17	19	20
0	1	10	2	3872	20	2	13	15	20
0	1	10	3	2222	20	2	19	21	20
0	1	10	3	2243	20	2	1	3	20
0	1	10	4	1501	40	4	19	23	22
0	1	10	5	2892	40	4	15	19	22
0	1	10	6	5094	20	2	12	14	20
0	1	10	6	5095	20	2	2	4	20
0	1	10	7	4761	40	4	13	17	22
0	1	10	8	5358	40	4	13	17	22
0	1	10	9	1945	40	4	10	14	22
0	1	10	10	4544	40	4	6	10	22
0	1	10	11	2763	20	2	4	6	20
0	1	10	11	2764	20	2	0	2	20
0	1	10	12	1413	20	2	0	2	20
0	1	10	12	1414	20	2	0	2	20
0	2	0	0	3891	20	2	18	20	20
0	2	0	0	3915	20	2	15	17	20
0	2	0	1	0922	20	2	12	14	20
0	2	0	1	0923	20	2	12	14	20
0	2	0	2	1956	20	2	9	11	20
0	2	0	2	1972	20	2	14	16	20
0	2	0	3	4969	40	4	22	26	22
0	2	0	4	1475	40	4	21	25	22
0	2	0	5	4638	40	4	14	18	22
0	2	0	6	3624	40	4	13	17	22
0	2	0	7	2522	40	4	12	16	22
0	2	0	8	3302	40	4	12	16	22
0	2	0	9	3022	40	4	11	15	22
0	2	0	10	5453	20	2	5	7	20
0	2	0	10	5459	20	2	6	8	20
0	2	0	11	2857	40	4	5	9	22
0	2	0	12	0718	40	4	3	7	22
0	2	0	13	1358	40	4	0	4	22
0	2	1	0	1781	20	2	14	16	20
0	2	1	0	1790	20	2	12	14	20
0	2	1	1	0719	40	4	22	26	22
0	2	1	2	4789	40	4	22	26	22
0	2	1	3	5340	40	4	20	24	22
0	2	1	4	2983	40	4	19	23	22
0	2	1	5	2584	20	2	14	16	20
0	2	1	5	2585	20	2	4	6	20
0	2	1	6	3421	40	4	16	20	22
0	2	1	7	4273	40	4	16	20	22
0	2	1	8	1349	20	2	3	5	20
0	2	1	8	1359	20	2	11	13	20
0	2	1	9	3978	20	2	7	9	20
0	2	1	9	3982	20	2	4	6	20
0	2	1	10	2349	20	2	3	5	20
0	2	1	10	2350	20	2	3	5	20
0	2	1	11	1257	40	4	5	9	22
0	2	1	12	3786	40	4	5	9	22
0	2	1	13	5235	40	4	2	6	22
0	2	1	14	4648	40	4	1	5	22
0	2	2	0	3777	20	2	17	19	20
0	2	2	0	3804	20	2	17	19	20
0	2	2	1	2654	40	4	22	26	22
0	2	2	2	4549	20	2	15	17	20
0	2	2	2	4550	20	2	6	8	20
0	2	2	3	5467	40	4	21	25	22
0	2	2	4	0731	40	4	19	23	22
0	2	2	5	5055	40	4	19	23	22
0	2	2	6	1206	20	2	9	11	20
0	2	2	6	1207	20	2	9	11	20
0	2	2	7	2180	20	2	13	15	20
0	2	2	7	2190	20	2	5	7	20
0	2	2	8	3152	40	4	15	19	22
0	2	2	9	1644	40	4	14	18	22
0	2	2	10	3528	40	4	13	17	22
0	2	2	11	1934	20	2	5	7	20
0	2	2	11	1951	20	2	3	5	20
0	2	3	0	2274	20	2	13	15	20
0	2	3	0	2297	20	2	20	22	20
0	2	3	1	1811	20	2	4	6	20
0	2	3	1	1819	20	2	18	20	20
0	2	3	2	3632	40	4	20	24	22
0	2	3	3	3034	40	4	19	23	22
0	2	3	4	0740	40	4	18	22	22
0	2	3	5	4602	20	2	12	14	20
0	2	3	5	4608	20	2	6	8	20
0	2	3	6	5331	20	2	3	5	20
0	2	3	6	5369	20	2	14	16	20
0	2	3	7	1185	40	4	16	20	22
0	2	3	8	5062	40	4	16	20	22
0	2	3	9	4085	40	4	12	16	22
0	2	3	10	4361	40	4	9	13	22
0	2	3	11	1577	40	4	3	7	22
0	2	3	12	3485	40	4	3	7	22
0	2	3	13	1715	40	4	1	5	22
0	2	4	0	1799	20	2	17	19	20
0	2	4	0	1800	20	2	13	15	20
0	2	4	1	3430	20	2	13	15	20
0	2	4	1	3431	20	2	15	17	20
0	2	4	2	4709	20	2	17	19	20
0	2	4	2	4710	20	2	7	9	20
0	2	4	3	1111	40	4	20	24	22
0	2	4	4	2982	20	2	12	14	20
0	2	4	4	2992	20	2	7	9	20
0	2	4	5	4028	20	2	9	11	20
0	2	4	5	4056	20	2	7	9	20
0	2	4	6	0903	40	4	11	15	22
0	2	4	7	5427	40	4	11	15	22
0	2	4	8	2451	40	4	10	14	22
0	2	4	9	2768	40	4	10	14	22
0	2	4	10	4444	40	4	10	14	22
0	2	4	11	5214	40	4	7	11	22
0	2	4	12	1612	40	4	6	10	22
0	2	4	13	0747	40	4	0	4	22
0	2	5	0	1714	20	2	9	11	20
0	2	5	0	1725	20	2	20	22	20
0	2	5	1	4832	40	4	22	26	22
0	2	5	2	3337	40	4	20	24	22
0	2	5	3	4366	40	4	20	24	22
0	2	5	4	2913	40	4	18	22	22
0	2	5	5	0966	40	4	16	20	22
0	2	5	6	5528	20	2	7	9	20
0	2	5	6	5529	20	2	9	11	20
0	2	5	7	2598	40	4	15	19	22
0	2	5	8	1420	40	4	10	14	22
0	2	5	9	3931	40	4	10	14	22
0	2	5	10	5323	20	2	2	4	20
0	2	5	10	5324	20	2	6	8	20
0	2	5	11	0754	40	4	6	10	22
0	2	5	12	2356	40	4	6	10	22
0	2	5	13	1311	40	4	2	6	22
0	2	5	14	3791	40	4	2	6	22
0	2	5	15	4208	40	4	1	5	22
0	2	5	16	4293	40	4	0	4	22
0	2	6	0	3247	20	2	17	19	20
0	2	6	0	3248	20	2	19	21	20
0	2	6	1	4332	20	2	16	18	20
0	2	6	1	4344	20	2	9	11	20
0	2	6	2	1754	40	4	22	26	22
0	2	6	3	5441	20	2	3	5	20
0	2	6	3	5442	20	2	18	20	20
0	2	6	4	2867	40	4	17	21	22
0	2	6	5	0988	40	4	16	20	22
0	2	6	6	4034	40	4	13	17	22
0	2	6	7	2548	40	4	12	16	22
0	2	6	8	2284	40	4	10	14	22
0	2	6	9	1487	40	4	9	13	22
0	2	6	10	4887	20	2	3	5	20
0	2	6	10	4888	20	2	6	8	20
0	2	6	11	0753	20	2	2	4	20
0	2	6	11	0759	20	2	5	7	20
0	2	6	12	5177	40	4	5	9	22
0	2	6	13	1315	40	4	4	8	22
0	2	6	14	5329	40	4	3	7	22
0	2	7	0	2692	20	2	20	22	20
0	2	7	0	2729	20	2	13	15	20
0	2	7	1	2092	40	4	22	26	22
0	2	7	2	4458	40	4	22	26	22
0	2	7	3	4903	40	4	22	26	22
0	2	7	4	3958	40	4	21	25	22
0	2	7	5	3390	20	2	0	2	20
0	2	7	5	3398	20	2	20	22	20
0	2	7	6	5426	20	2	15	17	20
0	2	7	6	5431	20	2	5	7	20
0	2	7	7	0765	40	4	14	18	22
0	2	7	8	1088	40	4	14	18	22
0	2	7	9	1678	40	4	9	13	22
0	2	7	10	1425	40	4	7	11	22
0	2	7	11	1898	20	2	0	2	20
0	2	7	11	1903	20	2	6	8	20
0	2	7	12	3870	40	4	1	5	22
0	2	7	13	2632	40	4	0	4	22
0	2	8	0	4840	20	2	13	15	20
0	2	8	0	4841	20	2	19	21	20
0	2	8	1	5499	20	2	14	16	20
0	2	8	1	5500	20	2	10	12	20
0	2	8	2	1043	20	2	9	11	20
0	2	8	2	1060	20	2	14	16	20
0	2	8	3	4378	20	2	8	10	20
0	2	8	3	4379	20	2	12	14	20
0	2	8	4	2521	20	2	6	8	20
0	2	8	4	2529	20	2	13	15	20
0	2	8	5	2053	20	2	14	16	20
0	2	8	5	2066	20	2	4	6	20
0	2	8	6	2960	40	4	18	22	22
0	2	8	7	3653	40	4	18	22	22
0	2	8	8	0771	40	4	10	14	22
0	2	8	9	3358	20	2	3	5	20
0	2	8	9	3359	20	2	5	7	20
0	2	8	10	1516	40	4	7	11	22
0	2	8	11	4185	40	4	6	10	22
0	2	8	12	1764	40	4	5	9	22
0	2	8	13	1926	40	4	4	8	22
0	2	8	14	4067	40	4	3	7	22
0	2	9	0	5133	20	2	14	16	20
0	2	9	0	5134	20	2	10	12	20
0	2	9	1	1332	20	2	3	5	20
0	2	9	1	1336	20	2	19	21	20
0	2	9	2	1856	40	4	21	25	22
0	2	9	3	2808	20	2	11	13	20
0	2	9	3	2809	20	2	10	12	20
0	2	9	4	4810	40	4	14	18	22
0	2	9	5	3536	20	2	3	5	20
0	2	9	5	3549	20	2	10	12	20
0	2	9	6	1027	40	4	10	14	22
0	2	9	7	3262	20	2	0	2	20
0	2	9	7	3263	20	2	10	12	20
0	2	9	8	3840	40	4	10	14	22
0	2	9	9	4386	40	4	10	14	22
0	2	9	10	4122	20	2	0	2	20
0	2	9	10	4126	20	2	9	11	20
0	2	9	11	2547	20	2	0	2	20
0	2	9	11	2557	20	2	8	10	20
0	2	9	12	2361	40	4	5	9	22
0	2	9	13	0910	40	4	4	8	22
0	2	9	14	4646	20	2	1	3	20
0	2	9	14	4647	20	2	2	4	20
0	2	9	15	1262	40	4	2	6	22
0	2	9	16	0778	40	4	0	4	22
0	2	10	0	0777	20	2	17	19	20
0	2	10	0	0781	20	2	18	20	20
0	2	10	1	4733	40	4	21	25	22
0	2	10	2	2634	20	2	10	12	20
0	2	10	2	2635	20	2	9	11	20
0	2	10	3	1491	20	2	4	6	20
0	2	10	3	1492	20	2	13	15	20
0	2	10	4	4302	40	4	17	21	22
0	2	10	5	2122	40	4	14	18	22
0	2	10	6	3170	40	4	14	18	22
0	2	10	7	3989	20	2	8	10	20
0	2	10	7	4001	20	2	4	6	20
0	2	10	8	5192	40	4	12	16	22
0	2	10	9	3729	40	4	11	15	22
0	2	10	10	5485	40	4	11	15	22
0	2	10	11	1910	40	4	7	11	22
0	2	10	12	3527	20	2	1	3	20
0	2	10	12	3531	20	2	6	8	20
0	2	10	13	2478	40	4	3	7	22
0	2	10	14	3051	40	4	1	5	22
0	3	0	0	0800	20	2	14	16	20
0	3	0	0	0801	20	2	19	21	20
0	3	0	1	5195	20	2	10	12	20
0	3	0	1	5196	20	2	14	16	20
0	3	0	2	2223	40	4	19	23	22
0	3	0	3	4007	40	4	19	23	22
0	3	0	4	2710	40	4	18	22	22
0	3	0	5	3117	40	4	17	21	22
0	3	0	6	3660	20	2	13	15	20
0	3	0	6	3661	20	2	3	5	20
0	3	0	7	4823	40	4	13	17	22
0	3	0	8	1841	20	2	7	9	20
0	3	0	8	1842	20	2	3	5	20
0	3	0	9	4465	20	2	1	3	20
0	3	0	9	4466	20	2	8	10	20
0	3	0	10	1435	40	4	7	11	22
0	3	0	11	1684	40	4	4	8	22
0	3	0	12	2102	40	4	2	6	22
0	3	0	13	3537	40	4	2	6	22
0	3	0	14	4722	40	4	2	6	22
0	3	0	15	5172	40	4	0	4	22
