24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
5	6278	20	2	3	5	20
2	6297	20	2	4	6	20
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
1	0	7	4	2978	20	2	9	11	20
1	0	7	5	0533	40	4	18	22	22
1	0	7	6	1512	40	4	16	20	22
1	0	7	7	1888	40	4	16	20	22
1	0	7	8	5611	20	2	10	12	20
1	0	7	8	5612	20	2	5	7	20
1	0	7	9	0060	40	4	14	18	22
1	0	7	10	3632	40	4	11	15	22
1	0	7	11	5323	40	4	11	15	22
1	0	7	12	5047	40	4	10	14	22
1	0	7	13	3342	40	4	8	12	22
1	0	7	14	5881	40	4	7	11	22
1	0	7	15	2743	20	2	2	4	20
1	0	7	15	2755	20	2	2	4	20
1	0	7	16	3868	20	2	1	3	20
1	0	7	16	3877	20	2	3	5	20
1	0	7	17	5529	40	4	2	6	22
1	0	8	0	2708	20	2	20	22	20
1	0	8	0	2719	20	2	18	20	20
1	0	8	1	2035	20	2	18	20	20
1	0	8	1	2036	20	2	15	17	20
1	0	8	2	0066	20	2	13	15	20
1	0	8	2	0067	20	2	11	13	20
1	0	8	3	4778	20	2	11	13	20
1	0	8	3	4779	20	2	10	12	20
1	0	8	4	5779	20	2	5	7	20
1	0	8	4	5785	20	2	14	16	20
1	0	8	5	5265	40	4	18	22	22
1	0	8	6	0894	40	4	17	21	22
1	0	8	7	1666	40	4	13	17	22
1	0	8	8	5578	40	4	13	17	22
1	0	8	9	1393	20	2	1	3	20
1	0	8	9	1403	20	2	10	12	20
1	0	8	10	3616	40	4	11	15	22
1	0	8	11	3899	40	4	11	15	22
1	0	8	12	4198	40	4	11	15	22
1	0	8	13	4452	40	4	11	15	22
1	0	8	14	0713	40	4	5	9	22
1	0	8	15	5960	40	4	3	7	22
1	0	8	16	1291	40	4	0	4	22
1	0	8	17	3856	40	4	0	4	22
1	0	9	0	3444	20	2	20	22	20
1	0	9	0	3455	20	2	17	19	20
1	0	9	1	4202	20	2	16	18	20
1	0	9	1	4203	20	2	5	7	20
1	0	9	2	5683	40	4	21	25	22
1	0	9	3	4813	40	4	20	24	22
1	0	9	4	2544	40	4	18	22	22
1	0	9	5	0762	40	4	17	21	22
1	0	9	6	0418	40	4	16	20	22
1	0	9	7	1569	40	4	16	20	22
1	0	9	8	3009	40	4	15	19	22
1	0	9	9	1184	40	4	13	17	22
1	0	9	10	2231	40	4	12	16	22
1	0	9	11	5459	40	4	12	16	22
1	0	9	12	1969	40	4	11	15	22
1	0	9	13	0073	40	4	8	12	22
1	0	9	14	5286	40	4	7	11	22
1	0	9	15	5920	40	4	7	11	22
1	0	9	16	4664	40	4	3	7	22
1	0	9	17	3323	40	4	0	4	22
1	0	10	0	5322	20	2	16	18	20
1	0	10	0	5329	20	2	19	21	20
1	0	10	1	2259	20	2	19	21	20
1	0	10	1	2289	20	2	11	13	20
1	0	10	2	3670	40	4	21	25	22
1	0	10	3	4145	40	4	21	25	22
1	0	10	4	4630	40	4	19	23	22
1	0	10	5	5929	40	4	19	23	22
1	0	10	6	0616	40	4	18	22	22
1	0	10	7	2992	40	4	15	19	22
1	0	10	8	3303	40	4	15	19	22
1	0	10	9	1537	40	4	14	18	22
1	0	10	10	5855	20	2	6	8	20
1	0	10	10	5856	20	2	6	8	20
1	0	10	11	0379	40	4	10	14	22
1	0	10	12	1856	40	4	10	14	22
1	0	10	13	1230	20	2	4	6	20
1	0	10	13	1241	20	2	5	7	20
1	0	10	14	5076	40	4	9	13	22
1	0	10	15	1104	40	4	6	10	22
1	0	10	16	0076	40	4	5	9	22
1	0	10	17	2150	40	4	3	7	22
1	1	0	0	0075	20	2	17	19	20
1	1	0	0	0085	20	2	12	14	20
1	1	0	1	0749	20	2	8	10	20
1	1	0	1	0778	20	2	20	22	20
1	1	0	2	3238	20	2	11	13	20
1	1	0	2	3239	20	2	17	19	20
1	1	0	3	5994	20	2	11	13	20
1	1	0	3	6013	20	2	15	17	20
1	1	0	4	5157	20	2	14	16	20
1	1	0	4	5167	20	2	11	13	20
1	1	0	5	5880	20	2	5	7	20
1	1	0	5	5900	20	2	20	22	20
1	1	0	6	2312	40	4	22	26	22
1	1	0	7	3880	40	4	21	25	22
1	1	0	8	5582	40	4	21	25	22
1	1	0	9	2824	40	4	20	24	22
1	1	0	10	1459	40	4	18	22	22
1	1	0	11	4699	40	4	18	22	22
1	1	0	12	5995	40	4	18	22	22
1	1	0	13	1901	40	4	17	21	22
1	1	0	14	6028	40	4	12	16	22
1	1	0	15	6033	20	2	1	3	20
1	1	0	15	6034	20	2	8	10	20
1	1	0	16	4518	40	4	6	10	22
1	1	0	17	4375	40	4	5	9	22
1	1	1	0	3912	20	2	17	19	20
1	1	1	0	3913	20	2	14	16	20
1	1	1	1	5046	20	2	8	10	20
1	1	1	1	5055	20	2	17	19	20
1	1	1	2	1337	40	4	20	24	22
1	1	1	3	0098	20	2	13	15	20
1	1	1	3	0099	20	2	5	7	20
1	1	1	4	2914	40	4	18	22	22
1	1	1	5	1818	20	2	14	16	20
1	1	1	5	1829	20	2	2	4	20
1	1	1	6	3309	40	4	16	20	22
1	1	1	7	2214	40	4	15	19	22
1	1	1	8	2578	40	4	11	15	22
1	1	1	9	4574	20	2	0	2	20
1	1	1	9	4581	20	2	10	12	20
1	1	1	10	0595	40	4	9	13	22
1	1	1	11	1002	40	4	9	13	22
1	1	1	12	3687	20	2	3	5	20
1	1	1	12	3693	20	2	5	7	20
1	1	1	13	5533	40	4	7	11	22
1	1	1	14	4882	40	4	6	10	22
1	1	1	15	1193	40	4	3	7	22
1	1	1	16	5695	40	4	2	6	22
1	1	1	17	0870	40	4	1	5	22
1	1	2	0	3350	20	2	20	22	20
1	1	2	0	3351	20	2	17	19	20
1	1	2	1	0385	40	4	17	21	22
1	1	2	2	1374	40	4	16	20	22
1	1	2	3	4154	40	4	15	19	22
1	1	2	4	2690	40	4	13	17	22
1	1	2	5	3041	40	4	13	17	22
1	1	2	6	2434	40	4	11	15	22
1	1	2	7	1129	40	4	10	14	22
1	1	2	8	2091	40	4	7	11	22
1	1	2	9	4629	20	2	1	3	20
1	1	2	9	4643	20	2	5	7	20
1	1	2	10	0108	40	4	5	9	22
1	1	2	11	0712	20	2	4	6	20
1	1	2	11	0738	20	2	1	3	20
1	1	2	12	1775	40	4	5	9	22
1	1	2	13	0966	40	4	4	8	22
1	1	2	14	1975	40	4	4	8	22
1	1	2	15	4490	40	4	3	7	22
1	1	2	16	2330	40	4	1	5	22
1	1	2	17	4850	40	4	0	4	22
1	1	3	0	1630	40	4	21	25	22
1	1	3	1	5202	20	2	18	20	20
1	1	3	1	5208	20	2	3	5	20
1	1	3	2	2734	40	4	20	24	22
1	1	3	3	3368	20	2	6	8	20
1	1	3	3	3369	20	2	12	14	20
1	1	3	4	0687	20	2	3	5	20
1	1	3	4	0688	20	2	14	16	20
1	1	3	5	0107	20	2	11	13	20
1	1	3	5	0110	20	2	5	7	20
1	1	3	6	2381	40	4	16	20	22
1	1	3	7	3763	40	4	14	18	22
1	1	3	8	4334	20	2	0	2	20
1	1	3	8	4335	20	2	13	15	20
1	1	3	9	4915	40	4	11	15	22
1	1	3	10	1347	40	4	10	14	22
1	1	3	11	2109	40	4	8	12	22
1	1	3	12	4658	40	4	8	12	22
1	1	3	13	4110	40	4	7	11	22
1	1	3	14	3219	40	4	4	8	22
1	1	3	15	0572	40	4	3	7	22
1	1	3	16	1141	40	4	3	7	22
1	1	3	17	1243	40	4	1	5	22
1	1	4	0	3253	20	2	20	22	20
1	1	4	0	3254	20	2	18	20	20
1	1	4	1	5466	20	2	3	5	20
1	1	4	1	5467	20	2	20	22	20
1	1	4	2	1066	40	4	22	26	22
1	1	4	3	0532	20	2	9	11	20
1	1	4	3	0554	20	2	12	14	20
1	1	4	4	2027	40	4	19	23	22
1	1	4	5	4346	20	2	8	10	20
1	1	4	5	4347	20	2	9	11	20
1	1	4	6	0120	20	2	9	11	20
1	1	4	6	0121	20	2	6	8	20
1	1	4	7	1558	20	2	12	14	20
1	1	4	7	1575	20	2	3	5	20
1	1	4	8	2935	20	2	8	10	20
1	1	4	8	2942	20	2	7	9	20
1	1	4	9	4727	20	2	10	12	20
1	1	4	9	4728	20	2	5	7	20
1	1	4	10	2605	20	2	8	10	20
1	1	4	10	2606	20	2	3	5	20
1	1	4	11	5264	20	2	7	9	20
1	1	4	11	5275	20	2	1	3	20
1	1	4	12	4161	40	4	6	10	22
1	1	4	13	2480	40	4	4	8	22
1	1	4	14	5112	40	4	4	8	22
1	1	4	15	5799	40	4	4	8	22
1	1	4	16	1957	40	4	0	4	22
1	1	4	17	4037	40	4	0	4	22
1	1	5	0	4955	20	2	14	16	20
1	1	5	0	4956	20	2	19	21	20
1	1	5	1	2653	20	2	19	21	20
1	1	5	1	2659	20	2	13	15	20
1	1	5	2	2180	20	2	13	15	20
1	1	5	2	2181	20	2	9	11	20
1	1	5	3	3804	40	4	22	26	22
1	1	5	4	5826	40	4	22	26	22
1	1	5	5	0413	20	2	9	11	20
1	1	5	5	0429	20	2	11	13	20
1	1	5	6	1028	40	4	20	24	22
1	1	5	7	1681	20	2	6	8	20
1	1	5	7	1682	20	2	13	15	20
1	1	5	8	4545	40	4	16	20	22
1	1	5	9	5565	40	4	16	20	22
1	1	5	10	3382	40	4	13	17	22
1	1	5	11	0126	20	2	0	2	20
1	1	5	11	0127	20	2	9	11	20
1	1	5	12	1466	40	4	9	13	22
1	1	5	13	4304	20	2	9	11	20
1	1	5	13	4305	20	2	0	2	20
1	1	5	14	5968	40	4	8	12	22
1	1	5	15	6002	40	4	3	7	22
1	1	5	16	3698	40	4	2	6	22
1	1	5	17	0902	40	4	0	4	22
1	1	6	0	3539	20	2	18	20	20
1	1	6	0	3540	20	2	15	17	20
1	1	6	1	5682	20	2	19	21	20
1	1	6	1	5713	20	2	13	15	20
1	1	6	2	2923	20	2	15	17	20
1	1	6	2	2924	20	2	13	15	20
1	1	6	3	0138	40	4	22	26	22
1	1	6	4	2439	40	4	20	24	22
1	1	6	5	5352	20	2	5	7	20
1	1	6	5	5355	20	2	14	16	20
1	1	6	6	0872	20	2	1	3	20
1	1	6	6	0873	20	2	17	19	20
1	1	6	7	1290	20	2	0	2	20
1	1	6	7	1293	20	2	18	20	20
1	1	6	8	4435	40	4	18	22	22
1	1	6	9	2047	40	4	16	20	22
1	1	6	10	4894	40	4	16	20	22
1	1	6	11	5973	40	4	16	20	22
1	1	6	12	4212	40	4	9	13	22
1	1	6	13	0675	40	4	6	10	22
1	1	6	14	1837	40	4	6	10	22
1	1	6	15	6011	40	4	6	10	22
1	1	6	16	5283	40	4	3	7	22
1	1	6	17	1752	40	4	0	4	22
1	1	7	0	1472	20	2	9	11	20
1	1	7	0	1473	20	2	16	18	20
1	1	7	1	0150	40	4	22	26	22
1	1	7	2	0969	40	4	22	26	22
1	1	7	3	3552	40	4	22	26	22
1	1	7	4	2260	40	4	17	21	22
1	1	7	5	5220	40	4	17	21	22
1	1	7	6	5495	40	4	16	20	22
1	1	7	7	4245	20	2	15	17	20
1	1	7	7	4248	20	2	0	2	20
1	1	7	8	5762	40	4	15	19	22
1	1	7	9	3199	40	4	13	17	22
1	1	7	10	4600	40	4	13	17	22
1	1	7	11	0674	20	2	5	7	20
1	1	7	11	0679	20	2	4	6	20
1	1	7	12	4969	40	4	9	13	22
1	1	7	13	2064	40	4	8	12	22
1	1	7	14	3000	40	4	8	12	22
1	1	7	15	3984	40	4	8	12	22
1	1	7	16	2671	40	4	5	9	22
1	1	7	17	2854	40	4	2	6	22
1	1	8	0	4266	20	2	9	11	20
1	1	8	0	4272	20	2	16	18	20
1	1	8	1	3521	20	2	17	19	20
1	1	8	1	3522	20	2	7	9	20
1	1	8	2	0393	40	4	19	23	22
1	1	8	3	2806	20	2	7	9	20
1	1	8	3	2835	20	2	12	14	20
1	1	8	4	5374	40	4	19	23	22
1	1	8	5	2117	40	4	17	21	22
1	1	8	6	1076	40	4	15	19	22
1	1	8	7	1415	20	2	1	3	20
1	1	8	7	1417	20	2	11	13	20
1	1	8	8	4820	40	4	12	16	22
1	1	8	9	1852	40	4	10	14	22
1	1	8	10	2526	40	4	10	14	22
1	1	8	11	3993	40	4	9	13	22
1	1	8	12	3227	40	4	8	12	22
1	1	8	13	0792	40	4	7	11	22
1	1	8	14	5137	40	4	7	11	22
1	1	8	15	0159	40	4	6	10	22
1	1	8	16	1711	40	4	2	6	22
1	1	8	17	5353	40	4	0	4	22
1	1	9	0	0806	20	2	13	15	20
1	1	9	0	0815	20	2	20	22	20
1	1	9	1	5068	20	2	13	15	20
1	1	9	1	5085	20	2	19	21	20
1	1	9	2	1594	20	2	18	20	20
1	1	9	2	1595	20	2	9	11	20
1	1	9	3	5621	20	2	16	18	20
1	1	9	3	5641	20	2	6	8	20
1	1	9	4	2553	40	4	18	22	22
1	1	9	5	3015	40	4	18	22	22
1	1	9	6	3436	40	4	16	20	22
1	1	9	7	3770	40	4	16	20	22
1	1	9	8	0348	40	4	11	15	22
1	1	9	9	0574	40	4	10	14	22
1	1	9	10	4416	40	4	10	14	22
1	1	9	11	4826	40	4	9	13	22
1	1	9	12	2375	40	4	7	11	22
1	1	9	13	4169	20	2	2	4	20
1	1	9	13	4170	20	2	3	5	20
1	1	9	14	2204	40	4	4	8	22
1	1	9	15	4671	40	4	3	7	22
1	1	9	16	0163	40	4	1	5	22
1	1	9	17	4356	40	4	0	4	22
1	1	10	0	1305	20	2	20	22	20
1	1	10	0	1306	20	2	12	14	20
1	1	10	1	5182	20	2	19	21	20
1	1	10	1	5183	20	2	11	13	20
1	1	10	2	0137	20	2	12	14	20
1	1	10	2	0166	20	2	11	13	20
1	1	10	3	2758	40	4	22	26	22
1	1	10	4	3269	40	4	22	26	22
1	1	10	5	3747	40	4	17	21	22
1	1	10	6	4745	20	2	16	18	20
1	1	10	6	4748	20	2	1	3	20
1	1	10	7	2125	40	4	16	20	22
1	1	10	8	0701	40	4	14	18	22
1	1	10	9	4389	40	4	9	13	22
1	1	10	10	1153	40	4	5	9	22
1	1	10	11	2621	40	4	3	7	22
1	1	10	12	4257	40	4	3	7	22
1	1	10	13	4640	40	4	3	7	22
1	1	10	14	2525	40	4	2	6	22
1	1	10	15	1112	40	4	1	5	22
1	1	10	16	2076	40	4	0	4	22
1	1	10	17	4174	20	2	0	2	20
1	1	10	17	4175	20	2	0	2	20
1	2	0	0	1027	20	2	19	21	20
1	2	0	0	1039	20	2	17	19	20
1	2	0	1	5532	20	2	12	14	20
1	2	0	1	5591	20	2	20	22	20
1	2	0	2	3551	20	2	19	21	20
1	2	0	2	3563	20	2	5	7	20
1	2	0	3	2116	20	2	17	19	20
1	2	0	3	2133	20	2	6	8	20
1	2	0	4	2627	20	2	5	7	20
1	2	0	4	2638	20	2	16	18	20
1	2	0	5	4458	40	4	21	25	22
1	2	0	6	4977	40	4	19	23	22
1	2	0	7	0439	20	2	3	5	20
1	2	0	7	0476	20	2	13	15	20
1	2	0	8	1794	40	4	13	17	22
1	2	0	9	4178	40	4	13	17	22
1	2	0	10	0178	40	4	12	16	22
1	2	0	11	5383	20	2	0	2	20
1	2	0	11	5384	20	2	11	13	20
1	2	0	12	3145	40	4	4	8	22
1	2	0	13	5942	40	4	3	7	22
1	2	0	14	0884	40	4	2	6	22
1	2	0	15	3288	40	4	2	6	22
1	2	0	16	3425	20	2	2	4	20
1	2	0	16	3442	20	2	0	2	20
1	2	0	17	4034	40	4	2	6	22
1	2	1	0	1710	20	2	20	22	20
1	2	1	0	1712	20	2	20	22	20
1	2	1	1	3160	20	2	11	13	20
1	2	1	1	3161	20	2	19	21	20
1	2	1	2	4355	20	2	11	13	20
1	2	1	2	4359	20	2	15	17	20
1	2	1	3	4922	20	2	16	18	20
1	2	1	3	4923	20	2	8	10	20
1	2	1	4	5768	40	4	22	26	22
1	2	1	5	2587	40	4	21	25	22
1	2	1	6	0886	40	4	19	23	22
1	2	1	7	0495	40	4	15	19	22
1	2	1	8	0186	40	4	13	17	22
1	2	1	9	5410	40	4	12	16	22
1	2	1	10	5962	40	4	12	16	22
1	2	1	11	3814	40	4	10	14	22
1	2	1	12	4041	40	4	10	14	22
1	2	1	13	5654	40	4	7	11	22
1	2	1	14	1437	40	4	4	8	22
1	2	1	15	1621	40	4	3	7	22
1	2	1	16	1321	40	4	1	5	22
1	2	1	17	3076	40	4	0	4	22
1	2	2	0	0831	20	2	14	16	20
1	2	2	0	0832	20	2	13	15	20
1	2	2	1	1979	20	2	16	18	20
1	2	2	1	1991	20	2	11	13	20
1	2	2	2	3482	40	4	22	26	22
1	2	2	3	1485	40	4	15	19	22
1	2	2	4	4225	40	4	14	18	22
1	2	2	5	2871	40	4	13	17	22
1	2	2	6	2566	40	4	11	15	22
1	2	2	7	3935	40	4	11	15	22
1	2	2	8	0440	40	4	10	14	22
1	2	2	9	4996	20	2	10	12	20
1	2	2	9	4997	20	2	0	2	20
1	2	2	10	0194	40	4	9	13	22
1	2	2	11	3206	40	4	9	13	22
1	2	2	12	4831	40	4	6	10	22
1	2	2	13	0709	40	4	3	7	22
1	2	2	14	1847	40	4	3	7	22
1	2	2	15	4575	40	4	3	7	22
1	2	2	16	4695	40	4	2	6	22
1	2	2	17	5282	20	2	0	2	20
1	2	2	17	5289	20	2	2	4	20
1	2	3	0	4554	20	2	6	8	20
1	2	3	0	4555	20	2	20	22	20
1	2	3	1	3067	20	2	16	18	20
1	2	3	1	3087	20	2	8	10	20
1	2	3	2	0843	20	2	15	17	20
1	2	3	2	0844	20	2	6	8	20
1	2	3	3	4109	20	2	6	8	20
1	2	3	3	4117	20	2	12	14	20
1	2	3	4	0446	40	4	17	21	22
1	2	3	5	2391	40	4	16	20	22
1	2	3	6	1324	40	4	14	18	22
1	2	3	7	2744	40	4	14	18	22
1	2	3	8	3661	40	4	13	17	22
1	2	3	9	5393	40	4	13	17	22
1	2	3	10	5142	40	4	11	15	22
1	2	3	11	5752	40	4	11	15	22
1	2	3	12	1673	40	4	10	14	22
1	2	3	13	0197	40	4	9	13	22
1	2	3	14	2155	40	4	7	11	22
1	2	3	15	5629	40	4	7	11	22
1	2	3	16	2003	40	4	5	9	22
1	2	3	17	3941	40	4	5	9	22
1	2	4	0	0796	40	4	20	24	22
1	2	4	1	1268	20	2	15	17	20
1	2	4	1	1273	20	2	4	6	20
1	2	4	2	5102	40	4	18	22	22
1	2	4	3	3049	20	2	4	6	20
1	2	4	3	3057	20	2	13	15	20
1	2	4	4	3839	40	4	17	21	22
1	2	4	5	0206	20	2	1	3	20
1	2	4	5	0207	20	2	15	17	20
1	2	4	6	3481	20	2	3	5	20
1	2	4	6	3493	20	2	12	14	20
1	2	4	7	1751	20	2	12	14	20
1	2	4	7	1755	20	2	1	3	20
1	2	4	8	2317	20	2	5	7	20
1	2	4	8	2318	20	2	7	9	20
1	2	4	9	4470	40	4	12	16	22
1	2	4	10	2769	40	4	11	15	22
1	2	4	11	4233	40	4	10	14	22
1	2	4	12	0579	40	4	9	13	22
1	2	4	13	2085	40	4	7	11	22
1	2	4	14	2612	40	4	4	8	22
1	2	4	15	4976	40	4	3	7	22
1	2	4	16	4811	40	4	0	4	22
1	2	4	17	4903	40	4	0	4	22
1	2	5	0	4670	20	2	20	22	20
1	2	5	0	4674	20	2	16	18	20
1	2	5	1	3636	20	2	9	11	20
1	2	5	1	3647	20	2	19	21	20
1	2	5	2	1492	20	2	13	15	20
1	2	5	2	1494	20	2	11	13	20
1	2	5	3	3098	20	2	16	18	20
1	2	5	3	3099	20	2	7	9	20
1	2	5	4	5731	20	2	10	12	20
1	2	5	4	5739	20	2	13	15	20
1	2	5	5	5417	40	4	18	22	22
1	2	5	6	2070	40	4	17	21	22
1	2	5	7	4239	40	4	15	19	22
1	2	5	8	0215	40	4	13	17	22
1	2	5	9	0505	40	4	12	16	22
1	2	5	10	0903	20	2	6	8	20
1	2	5	10	0904	20	2	5	7	20
1	2	5	11	1181	40	4	10	14	22
1	2	5	12	2884	40	4	8	12	22
1	2	5	13	2464	40	4	7	11	22
1	2	5	14	2649	40	4	3	7	22
1	2	5	15	4586	40	4	1	5	22
1	2	5	16	0807	40	4	0	4	22
1	2	5	17	2807	40	4	0	4	22
1	2	6	0	1887	20	2	18	20	20
1	2	6	0	1908	20	2	17	19	20
1	2	6	1	4585	20	2	17	19	20
1	2	6	1	4590	20	2	7	9	20
1	2	6	2	4091	40	4	21	25	22
1	2	6	3	5149	40	4	21	25	22
1	2	6	4	5537	40	4	20	24	22
1	2	6	5	2857	40	4	19	23	22
