24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
0	0	5	1	2812	20	2	20	22	20
0	0	5	1	2813	20	2	20	22	20
0	0	5	2	1086	40	4	22	26	22
0	0	5	3	1350	40	4	22	26	22
0	0	5	4	1614	40	4	22	26	22
0	0	5	5	1878	40	4	22	26	22
0	0	5	6	0030	40	4	0	4	22
0	0	5	7	0294	40	4	0	4	22
0	0	5	8	0558	40	4	0	4	22
0	0	5	9	0822	40	4	0	4	22
0	0	6	0	2296	20	2	20	22	20
0	0	6	0	2297	20	2	20	22	20
0	0	6	1	2824	20	2	20	22	20
0	0	6	1	2825	20	2	20	22	20
0	0	6	2	1092	40	4	22	26	22
0	0	6	3	1356	40	4	22	26	22
0	0	6	4	1620	40	4	22	26	22
0	0	6	5	1884	40	4	22	26	22
0	0	6	6	0036	40	4	0	4	22
0	0	6	7	0300	40	4	0	4	22
0	0	6	8	0564	40	4	0	4	22
0	0	6	9	0828	40	4	0	4	22
0	0	7	0	2308	20	2	20	22	20
0	0	7	0	2309	20	2	20	22	20
0	0	7	1	2836	20	2	20	22	20
0	0	7	1	2837	20	2	20	22	20
0	0	7	2	1098	40	4	22	26	22
0	0	7	3	1362	40	4	22	26	22
0	0	7	4	1626	40	4	22	26	22
0	0	7	5	1890	40	4	22	26	22
0	0	7	6	0042	40	4	0	4	22
0	0	7	7	0306	40	4	0	4	22
0	0	7	8	0570	40	4	0	4	22
0	0	7	9	0834	40	4	0	4	22
0	0	8	0	2320	20	2	20	22	20
0	0	8	0	2321	20	2	20	22	20
0	0	8	1	2848	20	2	20	22	20
0	0	8	1	2849	20	2	20	22	20
0	0	8	2	1104	40	4	22	26	22
0	0	8	3	1368	40	4	22	26	22
0	0	8	4	1632	40	4	22	26	22
0	0	8	5	1896	40	4	22	26	22
0	0	8	6	0048	40	4	0	4	22
0	0	8	7	0312	40	4	0	4	22
0	0	8	8	0576	40	4	0	4	22
0	0	8	9	0840	40	4	0	4	22
0	0	9	0	2332	20	2	20	22	20
0	0	9	0	2333	20	2	20	22	20
0	0	9	1	2860	20	2	20	22	20
0	0	9	1	2861	20	2	20	22	20
0	0	9	2	1110	40	4	22	26	22
0	0	9	3	1374	40	4	22	26	22
0	0	9	4	1638	40	4	22	26	22
0	0	9	5	1902	40	4	22	26	22
0	0	9	6	0054	40	4	0	4	22
0	0	9	7	0318	40	4	0	4	22
0	0	9	8	0582	40	4	0	4	22
0	0	9	9	0846	40	4	0	4	22
0	0	10	0	2344	20	2	20	22	20
0	0	10	0	2345	20	2	20	22	20
0	0	10	1	2872	20	2	20	22	20
0	0	10	1	2873	20	2	20	22	20
0	0	10	2	1116	40	4	22	26	22
0	0	10	3	1380	40	4	22	26	22
0	0	10	4	1644	40	4	22	26	22
0	0	10	5	1908	40	4	22	26	22
0	0	10	6	0060	40	4	0	4	22
0	0	10	7	0324	40	4	0	4	22
0	0	10	8	0588	40	4	0	4	22
0	0	10	9	0852	40	4	0	4	22
0	1	0	0	2356	20	2	20	22	20
0	1	0	0	2357	20	2	20	22	20
0	1	0	1	2884	20	2	20	22	20
0	1	0	1	2885	20	2	20	22	20
0	1	0	2	1122	40	4	22	26	22
0	1	0	3	1386	40	4	22	26	22
0	1	0	4	1650	40	4	22	26	22
0	1	0	5	1914	40	4	22	26	22
0	1	0	6	0066	40	4	0	4	22
0	1	0	7	0330	40	4	0	4	22
0	1	0	8	0594	40	4	0	4	22
0	1	0	9	0858	40	4	0	4	22
0	1	1	0	2368	20	2	20	22	20
0	1	1	0	2369	20	2	20	22	20
0	1	1	1	2896	20	2	20	22	20
0	1	1	1	2897	20	2	20	22	20
0	1	1	2	1128	40	4	22	26	22
0	1	1	3	1392	40	4	22	26	22
0	1	1	4	1656	40	4	22	26	22
0	1	1	5	1920	40	4	22	26	22
0	1	1	6	0072	40	4	0	4	22
0	1	1	7	0336	40	4	0	4	22
0	1	1	8	0600	40	4	0	4	22
0	1	1	9	0864	40	4	0	4	22
0	1	2	0	2380	20	2	20	22	20
0	1	2	0	2381	20	2	20	22	20
0	1	2	1	2908	20	2	20	22	20
0	1	2	1	2909	20	2	20	22	20
0	1	2	2	1134	40	4	22	26	22
0	1	2	3	1398	40	4	22	26	22
0	1	2	4	1662	40	4	22	26	22
0	1	2	5	1926	40	4	22	26	22
0	1	2	6	0078	40	4	0	4	22
0	1	2	7	0342	40	4	0	4	22
0	1	2	8	0606	40	4	0	4	22
0	1	2	9	0870	40	4	0	4	22
0	1	3	0	2392	20	2	20	22	20
0	1	3	0	2393	20	2	20	22	20
0	1	3	1	2920	20	2	20	22	20
0	1	3	1	2921	20	2	20	22	20
0	1	3	2	1140	40	4	22	26	22
0	1	3	3	1404	40	4	22	26	22
0	1	3	4	1668	40	4	22	26	22
0	1	3	5	1932	40	4	22	26	22
0	1	3	6	0084	40	4	0	4	22
0	1	3	7	0348	40	4	0	4	22
0	1	3	8	0612	40	4	0	4	22
0	1	3	9	0876	40	4	0	4	22
0	1	4	0	2404	20	2	20	22	20
0	1	4	0	2405	20	2	20	22	20
0	1	4	1	2932	20	2	20	22	20
0	1	4	1	2933	20	2	20	22	20
0	1	4	2	1146	40	4	22	26	22
0	1	4	3	1410	40	4	22	26	22
0	1	4	4	1674	40	4	22	26	22
0	1	4	5	1938	40	4	22	26	22
0	1	4	6	0090	40	4	0	4	22
0	1	4	7	0354	40	4	0	4	22
0	1	4	8	0618	40	4	0	4	22
0	1	4	9	0882	40	4	0	4	22
0	1	5	0	2416	20	2	20	22	20
0	1	5	0	2417	20	2	20	22	20
0	1	5	1	2944	20	2	20	22	20
0	1	5	1	2945	20	2	20	22	20
0	1	5	2	1152	40	4	22	26	22
0	1	5	3	1416	40	4	22	26	22
0	1	5	4	1680	40	4	22	26	22
0	1	5	5	1944	40	4	22	26	22
0	1	5	6	0096	40	4	0	4	22
0	1	5	7	0360	40	4	0	4	22
0	1	5	8	0624	40	4	0	4	22
0	1	5	9	0888	40	4	0	4	22
0	1	6	0	2428	20	2	20	22	20
0	1	6	0	2429	20	2	20	22	20
0	1	6	1	2956	20	2	20	22	20
0	1	6	1	2957	20	2	20	22	20
0	1	6	2	1158	40	4	22	26	22
0	1	6	3	1422	40	4	22	26	22
0	1	6	4	1686	40	4	22	26	22
0	1	6	5	1950	40	4	22	26	22
0	1	6	6	0102	40	4	0	4	22
0	1	6	7	0366	40	4	0	4	22
0	1	6	8	0630	40	4	0	4	22
0	1	6	9	0894	40	4	0	4	22
0	1	7	0	2440	20	2	20	22	20
0	1	7	0	2441	20	2	20	22	20
0	1	7	1	2968	20	2	20	22	20
0	1	7	1	2969	20	2	20	22	20
0	1	7	2	1164	40	4	22	26	22
0	1	7	3	1428	40	4	22	26	22
0	1	7	4	1692	40	4	22	26	22
0	1	7	5	1956	40	4	22	26	22
0	1	7	6	0108	40	4	0	4	22
0	1	7	7	0372	40	4	0	4	22
0	1	7	8	0636	40	4	0	4	22
0	1	7	9	0900	40	4	0	4	22
0	1	8	0	2452	20	2	20	22	20
0	1	8	0	2453	20	2	20	22	20
0	1	8	1	2980	20	2	20	22	20
0	1	8	1	2981	20	2	20	22	20
0	1	8	2	1170	40	4	22	26	22
0	1	8	3	1434	40	4	22	26	22
0	1	8	4	1698	40	4	22	26	22
0	1	8	5	1962	40	4	22	26	22
0	1	8	6	0114	40	4	0	4	22
0	1	8	7	0378	40	4	0	4	22
0	1	8	8	0642	40	4	0	4	22
0	1	8	9	0906	40	4	0	4	22
0	1	9	0	2464	20	2	20	22	20
0	1	9	0	2465	20	2	20	22	20
0	1	9	1	2992	20	2	20	22	20
0	1	9	1	2993	20	2	20	22	20
0	1	9	2	1176	40	4	22	26	22
0	1	9	3	1440	40	4	22	26	22
0	1	9	4	1704	40	4	22	26	22
0	1	9	5	1968	40	4	22	26	22
0	1	9	6	0120	40	4	0	4	22
0	1	9	7	0384	40	4	0	4	22
0	1	9	8	0648	40	4	0	4	22
0	1	9	9	0912	40	4	0	4	22
0	1	10	0	2476	20	2	20	22	20
0	1	10	0	2477	20	2	20	22	20
0	1	10	1	1182	40	4	22	26	22
0	1	10	2	1446	40	4	22	26	22
0	1	10	3	1710	40	4	22	26	22
0	1	10	4	1974	40	4	22	26	22
0	1	10	5	0126	40	4	0	4	22
0	1	10	6	0390	40	4	0	4	22
0	1	10	7	0654	40	4	0	4	22
0	1	10	8	0918	40	4	0	4	22
0	2	0	0	2488	20	2	20	22	20
0	2	0	0	2489	20	2	20	22	20
0	2	0	1	1188	40	4	22	26	22
0	2	0	2	1452	40	4	22	26	22
0	2	0	3	1716	40	4	22	26	22
0	2	0	4	1980	40	4	22	26	22
0	2	0	5	0132	40	4	0	4	22
0	2	0	6	0396	40	4	0	4	22
0	2	0	7	0660	40	4	0	4	22
0	2	0	8	0924	40	4	0	4	22
0	2	1	0	2500	20	2	20	22	20
0	2	1	0	2501	20	2	20	22	20
0	2	1	1	1194	40	4	22	26	22
0	2	1	2	1458	40	4	22	26	22
0	2	1	3	1722	40	4	22	26	22
0	2	1	4	1986	40	4	22	26	22
0	2	1	5	0138	40	4	0	4	22
0	2	1	6	0402	40	4	0	4	22
0	2	1	7	0666	40	4	0	4	22
0	2	1	8	0930	40	4	0	4	22
0	2	2	0	2512	20	2	20	22	20
0	2	2	0	2513	20	2	20	22	20
0	2	2	1	1200	40	4	22	26	22
0	2	2	2	1464	40	4	22	26	22
0	2	2	3	1728	40	4	22	26	22
0	2	2	4	1992	40	4	22	26	22
0	2	2	5	0144	40	4	0	4	22
0	2	2	6	0408	40	4	0	4	22
0	2	2	7	0672	40	4	0	4	22
0	2	2	8	0936	40	4	0	4	22
0	2	3	0	2524	20	2	20	22	20
0	2	3	0	2525	20	2	20	22	20
0	2	3	1	1206	40	4	22	26	22
0	2	3	2	1470	40	4	22	26	22
0	2	3	3	1734	40	4	22	26	22
0	2	3	4	1998	40	4	22	26	22
0	2	3	5	0150	40	4	0	4	22
0	2	3	6	0414	40	4	0	4	22
0	2	3	7	0678	40	4	0	4	22
0	2	3	8	0942	40	4	0	4	22
0	2	4	0	2008	20	2	20	22	20
0	2	4	0	2009	20	2	20	22	20
0	2	4	1	2536	20	2	20	22	20
0	2	4	1	2537	20	2	20	22	20
0	2	4	2	1212	40	4	22	26	22
0	2	4	3	1476	40	4	22	26	22
0	2	4	4	1740	40	4	22	26	22
0	2	4	5	0156	40	4	0	4	22
0	2	4	6	0420	40	4	0	4	22
0	2	4	7	0684	40	4	0	4	22
0	2	4	8	0948	40	4	0	4	22
0	2	5	0	2020	20	2	20	22	20
0	2	5	0	2021	20	2	20	22	20
0	2	5	1	2548	20	2	20	22	20
0	2	5	1	2549	20	2	20	22	20
0	2	5	2	1218	40	4	22	26	22
0	2	5	3	1482	40	4	22	26	22
0	2	5	4	1746	40	4	22	26	22
0	2	5	5	0162	40	4	0	4	22
0	2	5	6	0426	40	4	0	4	22
0	2	5	7	0690	40	4	0	4	22
0	2	5	8	0954	40	4	0	4	22
0	2	6	0	2032	20	2	20	22	20
0	2	6	0	2033	20	2	20	22	20
0	2	6	1	2560	20	2	20	22	20
0	2	6	1	2561	20	2	20	22	20
0	2	6	2	1224	40	4	22	26	22
0	2	6	3	1488	40	4	22	26	22
0	2	6	4	1752	40	4	22	26	22
0	2	6	5	0168	40	4	0	4	22
0	2	6	6	0432	40	4	0	4	22
0	2	6	7	0696	40	4	0	4	22
0	2	6	8	0960	40	4	0	4	22
0	2	7	0	2044	20	2	20	22	20
0	2	7	0	2045	20	2	20	22	20
0	2	7	1	2572	20	2	20	22	20
0	2	7	1	2573	20	2	20	22	20
0	2	7	2	1230	40	4	22	26	22
0	2	7	3	1494	40	4	22	26	22
0	2	7	4	1758	40	4	22	26	22
0	2	7	5	0174	40	4	0	4	22
0	2	7	6	0438	40	4	0	4	22
0	2	7	7	0702	40	4	0	4	22
0	2	7	8	0966	40	4	0	4	22
0	2	8	0	2056	20	2	20	22	20
0	2	8	0	2057	20	2	20	22	20
0	2	8	1	2584	20	2	20	22	20
0	2	8	1	2585	20	2	20	22	20
0	2	8	2	1236	40	4	22	26	22
0	2	8	3	1500	40	4	22	26	22
0	2	8	4	1764	40	4	22	26	22
0	2	8	5	0180	40	4	0	4	22
0	2	8	6	0444	40	4	0	4	22
0	2	8	7	0708	40	4	0	4	22
0	2	8	8	0972	40	4	0	4	22
0	2	9	0	2068	20	2	20	22	20
0	2	9	0	2069	20	2	20	22	20
0	2	9	1	2596	20	2	20	22	20
0	2	9	1	2597	20	2	20	22	20
0	2	9	2	1242	40	4	22	26	22
0	2	9	3	1506	40	4	22	26	22
0	2	9	4	1770	40	4	22	26	22
0	2	9	5	0186	40	4	0	4	22
0	2	9	6	0450	40	4	0	4	22
0	2	9	7	0714	40	4	0	4	22
0	2	9	8	0978	40	4	0	4	22
0	2	10	0	2080	20	2	20	22	20
0	2	10	0	2081	20	2	20	22	20
0	2	10	1	2608	20	2	20	22	20
0	2	10	1	2609	20	2	20	22	20
0	2	10	2	1248	40	4	22	26	22
0	2	10	3	1512	40	4	22	26	22
0	2	10	4	1776	40	4	22	26	22
0	2	10	5	0192	40	4	0	4	22
0	2	10	6	0456	40	4	0	4	22
0	2	10	7	0720	40	4	0	4	22
0	2	10	8	0984	40	4	0	4	22
0	3	0	0	2092	20	2	20	22	20
0	3	0	0	2093	20	2	20	22	20
0	3	0	1	2620	20	2	20	22	20
0	3	0	1	2621	20	2	20	22	20
0	3	0	2	1254	40	4	22	26	22
0	3	0	3	1518	40	4	22	26	22
0	3	0	4	1782	40	4	22	26	22
0	3	0	5	0198	40	4	0	4	22
0	3	0	6	0462	40	4	0	4	22
0	3	0	7	0726	40	4	0	4	22
0	3	0	8	0990	40	4	0	4	22
0	3	1	0	2104	20	2	20	22	20
0	3	1	0	2105	20	2	20	22	20
0	3	1	1	2632	20	2	20	22	20
0	3	1	1	2633	20	2	20	22	20
0	3	1	2	1260	40	4	22	26	22
0	3	1	3	1524	40	4	22	26	22
0	3	1	4	1788	40	4	22	26	22
0	3	1	5	0204	40	4	0	4	22
0	3	1	6	0468	40	4	0	4	22
0	3	1	7	0732	40	4	0	4	22
0	3	1	8	0996	40	4	0	4	22
0	3	2	0	2116	20	2	20	22	20
0	3	2	0	2117	20	2	20	22	20
0	3	2	1	2644	20	2	20	22	20
0	3	2	1	2645	20	2	20	22	20
0	3	2	2	1002	40	4	22	26	22
0	3	2	3	1266	40	4	22	26	22
0	3	2	4	1530	40	4	22	26	22
0	3	2	5	1794	40	4	22	26	22
0	3	2	6	0210	40	4	0	4	22
0	3	2	7	0474	40	4	0	4	22
0	3	2	8	0738	40	4	0	4	22
0	3	3	0	2128	20	2	20	22	20
0	3	3	0	2129	20	2	20	22	20
0	3	3	1	2656	20	2	20	22	20
0	3	3	1	2657	20	2	20	22	20
0	3	3	2	1008	40	4	22	26	22
0	3	3	3	1272	40	4	22	26	22
0	3	3	4	1536	40	4	22	26	22
0	3	3	5	1800	40	4	22	26	22
0	3	3	6	0216	40	4	0	4	22
0	3	3	7	0480	40	4	0	4	22
0	3	3	8	0744	40	4	0	4	22
0	3	4	0	2140	20	2	20	22	20
0	3	4	0	2141	20	2	20	22	20
0	3	4	1	2668	20	2	20	22	20
0	3	4	1	2669	20	2	20	22	20
0	3	4	2	1014	40	4	22	26	22
0	3	4	3	1278	40	4	22	26	22
0	3	4	4	1542	40	4	22	26	22
0	3	4	5	1806	40	4	22	26	22
0	3	4	6	0222	40	4	0	4	22
0	3	4	7	0486	40	4	0	4	22
0	3	4	8	0750	40	4	0	4	22
0	3	5	0	2152	20	2	20	22	20
0	3	5	0	2153	20	2	20	22	20
0	3	5	1	2680	20	2	20	22	20
0	3	5	1	2681	20	2	20	22	20
0	3	5	2	1020	40	4	22	26	22
0	3	5	3	1284	40	4	22	26	22
0	3	5	4	1548	40	4	22	26	22
0	3	5	5	1812	40	4	22	26	22
0	3	5	6	0228	40	4	0	4	22
0	3	5	7	0492	40	4	0	4	22
0	3	5	8	0756	40	4	0	4	22
0	3	6	0	2164	20	2	20	22	20
0	3	6	0	2165	20	2	20	22	20
0	3	6	1	2692	20	2	20	22	20
0	3	6	1	2693	20	2	20	22	20
0	3	6	2	1026	40	4	22	26	22
0	3	6	3	1290	40	4	22	26	22
0	3	6	4	1554	40	4	22	26	22
0	3	6	5	1818	40	4	22	26	22
0	3	6	6	0234	40	4	0	4	22
0	3	6	7	0498	40	4	0	4	22
0	3	6	8	0762	40	4	0	4	22
0	3	7	0	2176	20	2	20	22	20
0	3	7	0	2177	20	2	20	22	20
0	3	7	1	2704	20	2	20	22	20
0	3	7	1	2705	20	2	20	22	20
0	3	7	2	1032	40	4	22	26	22
0	3	7	3	1296	40	4	22	26	22
0	3	7	4	1560	40	4	22	26	22
0	3	7	5	1824	40	4	22	26	22
0	3	7	6	0240	40	4	0	4	22
0	3	7	7	0504	40	4	0	4	22
0	3	7	8	0768	40	4	0	4	22
0	3	8	0	2188	20	2	20	22	20
0	3	8	0	2189	20	2	20	22	20
0	3	8	1	2716	20	2	20	22	20
0	3	8	1	2717	20	2	20	22	20
0	3	8	2	1038	40	4	22	26	22
0	3	8	3	1302	40	4	22	26	22
0	3	8	4	1566	40	4	22	26	22
0	3	8	5	1830	40	4	22	26	22
0	3	8	6	0246	40	4	0	4	22
0	3	8	7	0510	40	4	0	4	22
0	3	8	8	0774	40	4	0	4	22
0	3	9	0	2200	20	2	20	22	20
0	3	9	0	2201	20	2	20	22	20
0	3	9	1	2728	20	2	20	22	20
0	3	9	1	2729	20	2	20	22	20
0	3	9	2	1044	40	4	22	26	22
0	3	9	3	1308	40	4	22	26	22
0	3	9	4	1572	40	4	22	26	22
0	3	9	5	1836	40	4	22	26	22
0	3	9	6	0252	40	4	0	4	22
0	3	9	7	0516	40	4	0	4	22
0	3	9	8	0780	40	4	0	4	22
0	3	10	0	2212	20	2	20	22	20
0	3	10	0	2213	20	2	20	22	20
0	3	10	1	2740	20	2	20	22	20
0	3	10	1	2741	20	2	20	22	20
0	3	10	2	1050	40	4	22	26	22
0	3	10	3	1314	40	4	22	26	22
0	3	10	4	1578	40	4	22	26	22
0	3	10	5	1842	40	4	22	26	22
0	3	10	6	0258	40	4	0	4	22
0	3	10	7	0522	40	4	0	4	22
0	3	10	8	0786	40	4	0	4	22
1	0	0	0	2226	20	2	20	22	20
1	0	0	0	2227	20	2	20	22	20
1	0	0	1	2754	20	2	20	22	20
1	0	0	1	2755	20	2	20	22	20
1	0	0	2	1057	40	4	22	26	22
1	0	0	3	1321	40	4	22	26	22
1	0	0	4	1585	40	4	22	26	22
1	0	0	5	1849	40	4	22	26	22
1	0	0	6	0001	40	4	0	4	22
1	0	0	7	0265	40	4	0	4	22
1	0	0	8	0529	40	4	0	4	22
1	0	0	9	0793	40	4	0	4	22
1	0	1	0	2238	20	2	20	22	20
1	0	1	0	2239	20	2	20	22	20
1	0	1	1	2766	20	2	20	22	20
1	0	1	1	2767	20	2	20	22	20
1	0	1	2	1063	40	4	22	26	22
1	0	1	3	1327	40	4	22	26	22
1	0	1	4	1591	40	4	22	26	22
1	0	1	5	1855	40	4	22	26	22
1	0	1	6	0007	40	4	0	4	22
1	0	1	7	0271	40	4	0	4	22
1	0	1	8	0535	40	4	0	4	22
1	0	1	9	0799	40	4	0	4	22
1	0	2	0	2250	20	2	20	22	20
1	0	2	0	2251	20	2	20	22	20
1	0	2	1	2778	20	2	20	22	20
1	0	2	1	2779	20	2	20	22	20
1	0	2	2	1069	40	4	22	26	22
1	0	2	3	1333	40	4	22	26	22
1	0	2	4	1597	40	4	22	26	22
1	0	2	5	1861	40	4	22	26	22
1	0	2	6	0013	40	4	0	4	22
1	0	2	7	0277	40	4	0	4	22
1	0	2	8	0541	40	4	0	4	22
1	0	2	9	0805	40	4	0	4	22
1	0	3	0	2262	20	2	20	22	20
1	0	3	0	2263	20	2	20	22	20
1	0	3	1	2790	20	2	20	22	20
1	0	3	1	2791	20	2	20	22	20
1	0	3	2	1075	40	4	22	26	22
1	0	3	3	1339	40	4	22	26	22
1	0	3	4	1603	40	4	22	26	22
1	0	3	5	1867	40	4	22	26	22
1	0	3	6	0019	40	4	0	4	22
1	0	3	7	0283	40	4	0	4	22
1	0	3	8	0547	40	4	0	4	22
1	0	3	9	0811	40	4	0	4	22
1	0	4	0	2274	20	2	20	22	20
1	0	4	0	2275	20	2	20	22	20
1	0	4	1	2802	20	2	20	22	20
1	0	4	1	2803	20	2	20	22	20
1	0	4	2	1081	40	4	22	26	22
1	0	4	3	1345	40	4	22	26	22
1	0	4	4	1609	40	4	22	26	22
1	0	4	5	1873	40	4	22	26	22
1	0	4	6	0025	40	4	0	4	22
1	0	4	7	0289	40	4	0	4	22
1	0	4	8	0553	40	4	0	4	22
1	0	4	9	0817	40	4	0	4	22
1	0	5	0	2286	20	2	20	22	20
1	0	5	0	2287	20	2	20	22	20
1	0	5	1	2814	20	2	20	22	20
1	0	5	1	2815	20	2	20	22	20
1	0	5	2	1087	40	4	22	26	22
1	0	5	3	1351	40	4	22	26	22
1	0	5	4	1615	40	4	22	26	22
1	0	5	5	1879	40	4	22	26	22
1	0	5	6	0031	40	4	0	4	22
1	0	5	7	0295	40	4	0	4	22
1	0	5	8	0559	40	4	0	4	22
1	0	5	9	0823	40	4	0	4	22
1	0	6	0	2298	20	2	20	22	20
1	0	6	0	2299	20	2	20	22	20
1	0	6	1	2826	20	2	20	22	20
1	0	6	1	2827	20	2	20	22	20
1	0	6	2	1093	40	4	22	26	22
1	0	6	3	1357	40	4	22	26	22
1	0	6	4	1621	40	4	22	26	22
1	0	6	5	1885	40	4	22	26	22
1	0	6	6	0037	40	4	0	4	22
1	0	6	7	0301	40	4	0	4	22
1	0	6	8	0565	40	4	0	4	22
1	0	6	9	0829	40	4	0	4	22
1	0	7	0	2310	20	2	20	22	20
1	0	7	0	2311	20	2	20	22	20
1	0	7	1	2838	20	2	20	22	20
1	0	7	1	2839	20	2	20	22	20
1	0	7	2	1099	40	4	22	26	22
1	0	7	3	1363	40	4	22	26	22
1	0	7	4	1627	40	4	22	26	22
1	0	7	5	1891	40	4	22	26	22
1	0	7	6	0043	40	4	0	4	22
1	0	7	7	0307	40	4	0	4	22
1	0	7	8	0571	40	4	0	4	22
1	0	7	9	0835	40	4	0	4	22
1	0	8	0	2322	20	2	20	22	20
1	0	8	0	2323	20	2	20	22	20
1	0	8	1	2850	20	2	20	22	20
1	0	8	1	2851	20	2	20	22	20
1	0	8	2	1105	40	4	22	26	22
1	0	8	3	1369	40	4	22	26	22
1	0	8	4	1633	40	4	22	26	22
1	0	8	5	1897	40	4	22	26	22
1	0	8	6	0049	40	4	0	4	22
1	0	8	7	0313	40	4	0	4	22
1	0	8	8	0577	40	4	0	4	22
1	0	8	9	0841	40	4	0	4	22
1	0	9	0	2334	20	2	20	22	20
1	0	9	0	2335	20	2	20	22	20
1	0	9	1	2862	20	2	20	22	20
1	0	9	1	2863	20	2	20	22	20
1	0	9	2	1111	40	4	22	26	22
1	0	9	3	1375	40	4	22	26	22
1	0	9	4	1639	40	4	22	26	22
1	0	9	5	1903	40	4	22	26	22
1	0	9	6	0055	40	4	0	4	22
1	0	9	7	0319	40	4	0	4	22
1	0	9	8	0583	40	4	0	4	22
1	0	9	9	0847	40	4	0	4	22
1	0	10	0	2346	20	2	20	22	20
1	0	10	0	2347	20	2	20	22	20
1	0	10	1	2874	20	2	20	22	20
1	0	10	1	2875	20	2	20	22	20
1	0	10	2	1117	40	4	22	26	22
1	0	10	3	1381	40	4	22	26	22
1	0	10	4	1645	40	4	22	26	22
1	0	10	5	1909	40	4	22	26	22
1	0	10	6	0061	40	4	0	4	22
1	0	10	7	0325	40	4	0	4	22
1	0	10	8	0589	40	4	0	4	22
1	0	10	9	0853	40	4	0	4	22
1	1	0	0	2358	20	2	20	22	20
1	1	0	0	2359	20	2	20	22	20
1	1	0	1	2886	20	2	20	22	20
1	1	0	1	2887	20	2	20	22	20
1	1	0	2	1123	40	4	22	26	22
1	1	0	3	1387	40	4	22	26	22
1	1	0	4	1651	40	4	22	26	22
1	1	0	5	1915	40	4	22	26	22
1	1	0	6	0067	40	4	0	4	22
1	1	0	7	0331	40	4	0	4	22
1	1	0	8	0595	40	4	0	4	22
1	1	0	9	0859	40	4	0	4	22
1	1	1	0	2370	20	2	20	22	20
1	1	1	0	2371	20	2	20	22	20
1	1	1	1	2898	20	2	20	22	20
1	1	1	1	2899	20	2	20	22	20
1	1	1	2	1129	40	4	22	26	22
1	1	1	3	1393	40	4	22	26	22
1	1	1	4	1657	40	4	22	26	22
1	1	1	5	1921	40	4	22	26	22
1	1	1	6	0073	40	4	0	4	22
1	1	1	7	0337	40	4	0	4	22
1	1	1	8	0601	40	4	0	4	22
1	1	1	9	0865	40	4	0	4	22
1	1	2	0	2382	20	2	20	22	20
1	1	2	0	2383	20	2	20	22	20
1	1	2	1	2910	20	2	20	22	20
