0147	40	4	1	22
0148	40	4	7	22
0149	40	4	14	22
0150	20	2	1	20
0151	40	4	4	22
0152	40	4	18	22
0153	40	4	0	22
0154	40	4	19	22
0155	40	4	15	22
0156	20	2	1	20
0157	20	2	0	20
0158	20	2	11	20
0159	20	2	14	20
0160	20	2	5	20
0161	40	4	9	22
0162	20	2	8	20
0163	40	4	19	22
0164	40	4	11	22
0165	40	4	5	22
0166	40	4	18	22
0167	40	4	6	22
0168	40	4	17	22
0169	20	2	11	20
0170	40	4	0	22
0171	40	4	9	22
0172	40	4	9	22
0173	40	4	8	22
0174	40	4	8	22
0175	20	2	18	20
0176	20	2	14	20
0177	40	4	3	22
0178	20	2	2	20
0179	20	2	11	20
0180	20	2	7	20
0181	20	2	15	20
0182	20	2	4	20
0183	20	2	18	20
0184	20	2	11	20
0185	40	4	20	22
0186	20	2	10	20
0187	20	2	18	20
0188	40	4	20	22
0189	20	2	2	20
0190	20	2	8	20
0191	40	4	13	22
0192	20	2	7	20
0193	40	4	15	22
0194	20	2	20	20
0195	40	4	10	22
0196	20	2	12	20
0197	40	4	15	22
0198	40	4	15	22
0199	20	2	12	20
0200	20	2	20	20
0201	20	2	0	20
0202	40	4	5	22
0203	20	2	6	20
0204	40	4	16	22
0205	20	2	4	20
0206	20	2	18	20
0207	40	4	15	22
0208	20	2	5	20
0209	20	2	18	20
0210	40	4	21	22
0211	20	2	6	20
0212	20	2	16	20
0213	20	2	3	20
0214	20	2	18	20
0215	40	4	21	22
0216	20	2	10	20
0217	40	4	10	22
0218	40	4	7	22
0219	20	2	1	20
0220	40	4	5	22
0221	40	4	14	22
0222	40	4	15	22
0223	40	4	19	22
0224	20	2	7	20
0225	20	2	7	20
0226	20	2	11	20
0227	40	4	19	22
0228	40	4	5	22
0229	20	2	15	20
0230	40	4	15	22
0231	20	2	9	20
0232	40	4	18	22
0233	20	2	19	20
0234	20	2	13	20
0235	20	2	13	20
0236	20	2	13	20
0237	40	4	6	22
0238	40	4	11	22
0239	20	2	5	20
0240	20	2	7	20
0241	40	4	15	22
0242	20	2	9	20
0243	20	2	14	20
0244	40	4	0	22
0245	40	4	2	22
0246	40	4	4	22
0247	40	4	21	22
0248	20	2	12	20
0249	20	2	16	20
0250	40	4	18	22
0251	20	2	16	20
0252	40	4	6	22
0253	40	4	6	22
0254	40	4	15	22
0255	20	2	17	20
0256	40	4	18	22
0257	20	2	17	20
0258	40	4	17	22
0259	40	4	18	22
0260	20	2	14	20
0261	20	2	14	20
0262	20	2	6	20
0263	20	2	15	20
0264	40	4	9	22
0265	20	2	5	20
0266	20	2	18	20
0267	20	2	19	20
0268	40	4	2	22
0269	40	4	10	22
0270	40	4	4	22
0271	20	2	1	20
0272	40	4	10	22
0273	20	2	8	20
0274	20	2	15	20
0275	40	4	6	22
0276	40	4	16	22
0277	40	4	12	22
0278	40	4	4	22
0279	20	2	19	20
0280	40	4	21	22
0281	20	2	16	20
0282	40	4	4	22
0283	20	2	19	20
0284	40	4	15	22
0285	20	2	6	20
0286	40	4	17	22
0287	20	2	6	20
0288	20	2	0	20
0289	40	4	9	22
0290	20	2	14	20
0291	40	4	13	22
0292	20	2	5	20
0293	40	4	21	22
0294	20	2	14	20
0295	20	2	8	20
0296	40	4	7	22
0297	20	2	18	20
0298	40	4	11	22
0299	40	4	21	22
0300	40	4	10	22
0301	40	4	4	22
0302	20	2	19	20
0303	20	2	8	20
0304	40	4	19	22
0305	40	4	14	22
0306	20	2	1	20
0307	20	2	5	20
0308	20	2	3	20
0309	40	4	5	22
0310	20	2	3	20
0311	40	4	16	22
0312	20	2	15	20
0313	40	4	3	22
0314	20	2	0	20
0315	40	4	2	22
0316	40	4	17	22
0317	20	2	9	20
0318	20	2	11	20
0319	40	4	12	22
0320	40	4	17	22
0321	20	2	8	20
0322	40	4	7	22
0323	40	4	3	22
0324	40	4	11	22
0325	20	2	4	20
0326	20	2	7	20
0327	40	4	6	22
0328	20	2	15	20
0329	40	4	0	22
0330	20	2	12	20
0331	20	2	4	20
0332	20	2	19	20
0333	40	4	19	22
0334	20	2	15	20
0335	40	4	10	22
0336	20	2	5	20
0337	40	4	10	22
0338	40	4	1	22
0339	20	2	2	20
0340	40	4	21	22
0341	20	2	13	20
0342	40	4	4	22
0343	20	2	8	20
0344	20	2	11	20
0345	40	4	11	22
0346	20	2	5	20
0347	20	2	1	20
0348	20	2	18	20
0349	40	4	8	22
0350	20	2	8	20
0351	40	4	18	22
0352	40	4	7	22
0353	20	2	4	20
0354	40	4	11	22
0355	40	4	22	22
0356	20	2	3	20
0357	20	2	12	20
0358	40	4	2	22
0359	20	2	10	20
0360	40	4	17	22
0361	40	4	6	22
0362	40	4	18	22
0363	20	2	10	20
0364	20	2	1	20
0365	40	4	15	22
0366	40	4	16	22
0367	40	4	9	22
0368	40	4	22	22
0369	20	2	4	20
0370	40	4	8	22
0371	20	2	8	20
0372	20	2	18	20
0373	40	4	19	22
0374	20	2	6	20
0375	20	2	8	20
0376	40	4	9	22
0377	20	2	20	20
0378	40	4	8	22
0379	40	4	13	22
0380	40	4	8	22
0381	40	4	7	22
0382	20	2	9	20
0383	40	4	7	22
0384	20	2	9	20
0385	40	4	9	22
0386	20	2	10	20
0387	40	4	0	22
0388	40	4	21	22
0389	40	4	11	22
0390	20	2	2	20
0391	20	2	17	20
0392	20	2	10	20
0393	20	2	6	20
0394	40	4	7	22
0395	20	2	17	20
0396	20	2	18	20
0397	20	2	5	20
0398	20	2	0	20
0399	20	2	19	20
0400	20	2	16	20
0401	20	2	18	20
0402	40	4	7	22
0403	40	4	19	22
0404	40	4	16	22
0405	20	2	2	20
0406	40	4	2	22
0407	20	2	14	20
0408	40	4	7	22
0409	40	4	19	22
0410	20	2	4	20
0411	40	4	11	22
0412	40	4	14	22
0413	40	4	10	22
0414	40	4	9	22
0415	20	2	6	20
0416	20	2	20	20
0417	20	2	11	20
0418	40	4	2	22
0419	20	2	10	20
0420	40	4	16	22
0421	40	4	18	22
0422	40	4	22	22
0423	40	4	5	22
0424	20	2	20	20
0425	20	2	16	20
0426	20	2	19	20
0427	40	4	19	22
0428	20	2	3	20
0429	40	4	7	22
0430	20	2	12	20
0431	40	4	15	22
0432	40	4	8	22
0433	40	4	16	22
0434	20	2	7	20
0435	20	2	9	20
0436	40	4	9	22
0437	20	2	12	20
0438	40	4	2	22
0439	40	4	19	22
0440	20	2	19	20
0441	40	4	17	22
0442	20	2	2	20
0443	20	2	14	20
0444	40	4	9	22
0445	40	4	11	22
0446	20	2	12	20
0447	40	4	12	22
0448	40	4	1	22
0449	40	4	6	22
0450	40	4	1	22
0451	20	2	4	20
0452	40	4	12	22
0453	20	2	10	20
0454	20	2	15	20
0455	40	4	11	22
0456	20	2	17	20
0457	20	2	12	20
0458	20	2	2	20
0459	40	4	21	22
0460	40	4	15	22
0461	40	4	15	22
0462	40	4	10	22
0463	20	2	3	20
0464	40	4	0	22
0465	20	2	13	20
0466	40	4	0	22
0467	40	4	14	22
0468	40	4	1	22
0469	20	2	12	20
0470	20	2	0	20
0471	20	2	20	20
0472	20	2	16	20
0473	40	4	4	22
0474	40	4	21	22
0475	20	2	5	20
0476	40	4	19	22
0477	40	4	20	22
0478	40	4	3	22
0479	40	4	2	22
0480	20	2	10	20
0481	20	2	16	20
0482	40	4	0	22
0483	20	2	15	20
0484	40	4	15	22
0485	40	4	20	22
0486	20	2	12	20
0487	40	4	2	22
0488	40	4	18	22
0489	20	2	20	20
0490	20	2	9	20
0491	40	4	14	22
0492	40	4	13	22
0493	40	4	3	22
0494	40	4	16	22
0495	20	2	13	20
0496	40	4	22	22
0497	40	4	6	22
0498	20	2	20	20
0499	20	2	1	20
0500	20	2	5	20
0501	20	2	6	20
0502	20	2	12	20
0503	20	2	14	20
0504	40	4	9	22
0505	20	2	18	20
0506	20	2	18	20
0507	40	4	14	22
0508	40	4	3	22
0509	20	2	9	20
0510	40	4	9	22
0511	20	2	7	20
0512	40	4	6	22
0513	40	4	2	22
0514	40	4	15	22
0515	40	4	10	22
0516	20	2	12	20
0517	40	4	21	22
0518	20	2	9	20
0519	40	4	20	22
0520	20	2	6	20
0521	40	4	6	22
0522	20	2	6	20
0523	20	2	2	20
0524	20	2	8	20
0525	40	4	0	22
0526	40	4	11	22
0527	40	4	18	22
0528	40	4	15	22
0529	40	4	0	22
0530	20	2	2	20
0531	40	4	6	22
0532	40	4	21	22
0533	40	4	1	22
0534	40	4	8	22
0535	20	2	18	20
0536	20	2	11	20
0537	40	4	12	22
0538	20	2	13	20
0539	20	2	19	20
0540	20	2	8	20
0541	20	2	3	20
0542	20	2	20	20
0543	40	4	3	22
0544	20	2	18	20
0545	20	2	2	20
0546	40	4	13	22
0547	20	2	19	20
0548	40	4	22	22
0549	20	2	2	20
0550	40	4	9	22
0551	40	4	11	22
0552	20	2	20	20
0553	20	2	0	20
0554	40	4	12	22
0555	20	2	6	20
0556	20	2	11	20
0557	20	2	10	20
0558	40	4	17	22
0559	20	2	1	20
0560	40	4	11	22
0561	20	2	8	20
0562	20	2	8	20
0563	40	4	13	22
0564	20	2	4	20
0565	20	2	10	20
0566	20	2	13	20
0567	20	2	0	20
0568	40	4	20	22
0569	20	2	15	20
0570	40	4	6	22
0571	40	4	1	22
0572	20	2	5	20
0573	20	2	6	20
0574	20	2	17	20
0575	40	4	18	22
0576	40	4	7	22
0577	20	2	7	20
0578	40	4	2	22
0579	20	2	5	20
0580	40	4	4	22
0581	40	4	2	22
0582	40	4	17	22
0583	40	4	17	22
0584	20	2	10	20
0585	40	4	10	22
0586	40	4	7	22
0587	40	4	10	22
0588	20	2	20	20
0589	20	2	18	20
0590	20	2	17	20
0591	40	4	8	22
0592	20	2	11	20
0593	40	4	0	22
0594	20	2	16	20
0595	20	2	7	20
0596	20	2	9	20
0597	20	2	2	20
0598	20	2	10	20
0599	20	2	2	20
0600	20	2	11	20
0601	20	2	9	20
0602	20	2	15	20
0603	40	4	16	22
0604	20	2	3	20
0605	20	2	16	20
0606	40	4	18	22
0607	40	4	1	22
0608	20	2	8	20
0609	20	2	13	20
0610	20	2	1	20
0611	40	4	10	22
0612	20	2	10	20
0613	40	4	11	22
0614	40	4	9	22
0615	40	4	11	22
0616	20	2	14	20
0617	20	2	14	20
0618	40	4	8	22
0619	40	4	3	22
0620	40	4	4	22
0621	20	2	1	20
0622	20	2	7	20
0623	20	2	17	20
0624	20	2	11	20
0625	40	4	1	22
0626	40	4	2	22
0627	40	4	22	22
0628	40	4	22	22
0629	40	4	5	22
0630	40	4	18	22
0631	20	2	5	20
0632	40	4	8	22
0633	20	2	15	20
0634	40	4	11	22
0635	40	4	11	22
0636	20	2	15	20
0637	20	2	16	20
0638	40	4	0	22
0639	20	2	0	20
0640	40	4	22	22
0641	20	2	0	20
0642	20	2	19	20
0643	40	4	5	22
0644	40	4	13	22
0645	40	4	3	22
0646	20	2	15	20
0647	20	2	14	20
0648	20	2	16	20
0649	20	2	1	20
0650	40	4	19	22
0651	20	2	9	20
0652	20	2	15	20
0653	20	2	11	20
0654	40	4	15	22
0655	40	4	1	22
0656	40	4	19	22
0657	40	4	7	22
0658	40	4	9	22
0659	20	2	2	20
0660	40	4	12	22
0661	20	2	15	20
0662	20	2	16	20
0663	20	2	1	20
0664	20	2	13	20
0665	40	4	6	22
0666	20	2	18	20
0667	40	4	6	22
0668	20	2	1	20
0669	40	4	8	22
0670	20	2	0	20
0671	20	2	15	20
0672	20	2	7	20
0673	40	4	7	22
0674	40	4	13	22
0675	40	4	12	22
0676	40	4	11	22
0677	40	4	3	22
0678	40	4	9	22
0679	20	2	3	20
0680	40	4	5	22
0681	20	2	5	20
0682	40	4	6	22
0683	40	4	5	22
0684	20	2	14	20
0685	20	2	12	20
0686	40	4	10	22
0687	20	2	13	20
0688	40	4	22	22
0689	40	4	8	22
0690	40	4	5	22
0691	20	2	10	20
0692	20	2	18	20
0693	20	2	20	20
0694	40	4	21	22
0695	40	4	13	22
0696	20	2	14	20
0697	40	4	10	22
0698	40	4	21	22
0699	40	4	8	22
0700	40	4	20	22
0701	20	2	5	20
0702	40	4	12	22
0703	40	4	20	22
0704	40	4	17	22
0705	20	2	14	20
0706	40	4	9	22
0707	20	2	7	20
0708	20	2	17	20
0709	40	4	17	22
0710	20	2	16	20
0711	40	4	13	22
0712	40	4	18	22
0713	20	2	18	20
0714	20	2	20	20
0715	20	2	16	20
0716	40	4	5	22
0717	40	4	10	22
0718	20	2	15	20
0719	20	2	15	20
0720	20	2	15	20
0721	20	2	8	20
0722	40	4	11	22
0723	40	4	5	22
0724	40	4	5	22
0725	20	2	13	20
0726	20	2	3	20
0727	20	2	9	20
0728	20	2	17	20
0729	20	2	0	20
0730	40	4	17	22
0731	20	2	1	20
0732	40	4	22	22
0733	40	4	2	22
0734	20	2	2	20
0735	20	2	15	20
0736	20	2	7	20
0737	20	2	2	20
0738	40	4	22	22
0739	20	2	9	20
0740	20	2	5	20
0741	20	2	14	20
0742	40	4	4	22
0743	20	2	4	20
0744	40	4	6	22
0745	40	4	16	22
0746	40	4	22	22
0747	40	4	4	22
0748	40	4	2	22
0749	40	4	22	22
0750	20	2	7	20
0751	40	4	13	22
0752	20	2	20	20
0753	20	2	0	20
0754	40	4	7	22
0755	40	4	3	22
0756	20	2	11	20
0757	20	2	13	20
0758	40	4	2	22
0759	40	4	8	22
0760	40	4	1	22
0761	20	2	14	20
0762	20	2	13	20
0763	20	2	0	20
0764	20	2	12	20
0765	40	4	9	22
0766	40	4	8	22
0767	40	4	10	22
0768	40	4	0	22
0769	40	4	15	22
0770	40	4	3	22
0771	40	4	0	22
0772	40	4	3	22
0773	40	4	20	22
0774	40	4	12	22
0775	20	2	2	20
0776	40	4	13	22
0777	40	4	22	22
0778	20	2	14	20
0779	40	4	18	22
0780	40	4	2	22
0781	40	4	17	22
0782	20	2	1	20
0783	40	4	22	22
0784	40	4	6	22
0785	20	2	2	20
0786	40	4	15	22
0787	20	2	3	20
0788	20	2	14	20
0789	40	4	0	22
0790	40	4	19	22
0791	20	2	20	20
0792	20	2	0	20
0793	40	4	20	22
0794	20	2	17	20
0795	40	4	15	22
0796	20	2	11	20
0797	20	2	15	20
0798	40	4	7	22
0799	20	2	18	20
0800	40	4	9	22
0801	40	4	13	22
0802	20	2	5	20
0803	40	4	8	22
0804	20	2	17	20
0805	40	4	19	22
0806	40	4	10	22
0807	40	4	5	22
0808	40	4	5	22
0809	20	2	13	20
0810	40	4	8	22
0811	40	4	1	22
0812	20	2	5	20
0813	20	2	15	20
0814	20	2	9	20
0815	20	2	11	20
0816	20	2	17	20
0817	40	4	12	22
0818	20	2	18	20
0819	40	4	0	22
0820	40	4	21	22
0821	20	2	7	20
0822	40	4	17	22
0823	40	4	20	22
0824	20	2	6	20
0825	40	4	13	22
0826	40	4	16	22
0827	40	4	2	22
0828	20	2	13	20
0829	20	2	10	20
0830	20	2	0	20
0831	20	2	14	20
0832	40	4	14	22
0833	20	2	12	20
0834	40	4	10	22
0835	20	2	11	20
0836	40	4	22	22
0837	40	4	9	22
0838	40	4	20	22
0839	40	4	12	22
0840	40	4	20	22
0841	40	4	14	22
0842	40	4	22	22
0843	40	4	7	22
0844	40	4	21	22
0845	20	2	15	20
0846	40	4	10	22
0847	20	2	14	20
0848	20	2	3	20
0849	20	2	5	20
0850	20	2	1	20
0851	20	2	7	20
0852	40	4	5	22
0853	20	2	17	20
0854	40	4	12	22
0855	20	2	20	20
0856	40	4	9	22
0857	40	4	3	22
0858	20	2	3	20
0859	40	4	18	22
0860	20	2	16	20
0861	20	2	12	20
0862	40	4	5	22
0863	20	2	13	20
0864	40	4	6	22
0865	40	4	9	22
0866	40	4	6	22
0867	40	4	14	22
0868	40	4	22	22
0869	40	4	9	22
0870	40	4	13	22
0871	20	2	18	20
0872	20	2	11	20
0873	40	4	0	22
0874	20	2	18	20
0875	40	4	13	22
0876	20	2	14	20
0877	40	4	12	22
0878	40	4	4	22
0879	40	4	2	22
0880	20	2	1	20
0881	40	4	0	22
0882	40	4	4	22
0883	20	2	5	20
0884	20	2	5	20
0885	20	2	17	20
0886	40	4	19	22
0887	40	4	19	22
0888	40	4	12	22
0889	40	4	8	22
0890	20	2	4	20
0891	20	2	5	20
0892	20	2	10	20
0893	40	4	2	22
0894	20	2	14	20
0895	20	2	14	20
0896	40	4	10	22
0897	20	2	1	20
0898	40	4	21	22
0899	40	4	13	22
0900	40	4	13	22
0901	20	2	7	20
0902	40	4	3	22
0903	20	2	19	20
0904	40	4	6	22
0905	40	4	10	22
0906	40	4	10	22
0907	20	2	7	20
0908	40	4	1	22
0909	40	4	6	22
0910	20	2	13	20
0911	20	2	17	20
0912	20	2	9	20
0913	20	2	10	20
0914	40	4	0	22
0915	20	2	0	20
0916	40	4	17	22
0917	20	2	1	20
0918	20	2	1	20
0919	20	2	1	20
0920	40	4	20	22
0921	40	4	9	22
0922	40	4	17	22
0923	20	2	11	20
0924	20	2	13	20
0925	20	2	20	20
0926	40	4	8	22
0927	20	2	5	20
0928	20	2	8	20
0929	40	4	20	22
0930	40	4	0	22
0931	20	2	13	20
0932	20	2	15	20
0933	20	2	2	20
0934	40	4	1	22
0935	40	4	8	22
0936	20	2	9	20
0937	40	4	4	22
0938	40	4	20	22
0939	20	2	18	20
0940	40	4	15	22
0941	20	2	19	20
0942	20	2	14	20
0943	20	2	12	20
0944	40	4	17	22
0945	20	2	15	20
0946	20	2	9	20
0947	40	4	15	22
0948	40	4	9	22
0949	40	4	22	22
0950	40	4	2	22
0951	20	2	2	20
0952	20	2	13	20
0953	40	4	12	22
0954	20	2	6	20
0955	40	4	14	22
0956	40	4	17	22
0957	20	2	12	20
0958	40	4	10	22
0959	40	4	3	22
0960	20	2	14	20
0961	20	2	8	20
0962	20	2	8	20
0963	20	2	9	20
0964	20	2	11	20
0965	20	2	0	20
0966	20	2	1	20
0967	40	4	10	22
0968	40	4	11	22
0969	20	2	3	20
0970	20	2	14	20
0971	40	4	15	22
0972	20	2	13	20
0973	40	4	19	22
0974	20	2	1	20
0975	40	4	0	22
0976	20	2	16	20
0977	40	4	14	22
0978	20	2	8	20
0979	40	4	9	22
0980	20	2	0	20
0981	20	2	0	20
0982	20	2	15	20
0983	20	2	18	20
0984	20	2	18	20
0985	20	2	0	20
0986	20	2	8	20
0987	40	4	20	22
0988	20	2	15	20
0989	20	2	1	20
0990	40	4	10	22
0991	40	4	15	22
0992	20	2	14	20
0993	20	2	20	20
0994	40	4	20	22
0995	20	2	11	20
0996	40	4	18	22
0997	20	2	20	20
0998	40	4	4	22
0999	40	4	18	22
1000	20	2	2	20
1001	20	2	19	20
1002	40	4	8	22
1003	20	2	13	20
1004	40	4	1	22
1005	40	4	9	22
1006	40	4	15	22
1007	20	2	8	20
1008	40	4	16	22
1009	20	2	18	20
1010	40	4	5	22
1011	40	4	9	22
1012	20	2	13	20
1013	20	2	7	20
1014	40	4	20	22
1015	20	2	14	20
1016	20	2	5	20
1017	40	4	10	22
1018	20	2	14	20
1019	40	4	13	22
1020	40	4	8	22
1021	20	2	8	20
1022	40	4	14	22
1023	40	4	18	22
1024	20	2	13	20
1025	40	4	11	22
1026	20	2	12	20
1027	20	2	12	20
1028	40	4	9	22
1029	40	4	15	22
1030	20	2	0	20
1031	40	4	9	22
1032	40	4	15	22
1033	40	4	4	22
1034	40	4	19	22
1035	40	4	13	22
1036	40	4	0	22
1037	20	2	15	20
1038	40	4	12	22
1039	20	2	17	20
1040	40	4	13	22
1041	40	4	1	22
1042	40	4	20	22
1043	20	2	10	20
1044	40	4	13	22
1045	40	4	0	22
1046	20	2	20	20
1047	40	4	1	22
1048	40	4	7	22
1049	20	2	18	20
1050	40	4	0	22
1051	40	4	0	22
1052	20	2	19	20
1053	20	2	2	20
1054	20	2	16	20
1055	40	4	1	22
1056	20	2	18	20
1057	40	4	0	22
1058	20	2	11	20
1059	20	2	15	20
1060	20	2	16	20
1061	20	2	5	20
1062	20	2	0	20
1063	20	2	17	20
1064	20	2	19	20
1065	40	4	6	22
1066	20	2	4	20
1067	40	4	10	22
1068	40	4	4	22
1069	20	2	16	20
1070	40	4	4	22
1071	20	2	8	20
1072	20	2	11	20
1073	40	4	14	22
1074	40	4	10	22
1075	40	4	10	22
1076	20	2	19	20
1077	20	2	5	20
1078	40	4	22	22
1079	20	2	6	20
1080	40	4	18	22
1081	40	4	1	22
1082	20	2	7	20
1083	20	2	5	20
1084	20	2	12	20
1085	20	2	17	20
1086	40	4	2	22
1087	40	4	7	22
1088	20	2	8	20
1089	20	2	10	20
1090	40	4	2	22
1091	40	4	2	22
1092	20	2	15	20
1093	20	2	7	20
1094	20	2	17	20
1095	20	2	7	20
1096	40	4	16	22
1097	40	4	10	22
1098	20	2	12	20
1099	20	2	12	20
1100	20	2	11	20
1101	40	4	9	22
1102	40	4	21	22
1103	20	2	7	20
1104	40	4	16	22
1105	20	2	8	20
1106	40	4	7	22
1107	40	4	0	22
1108	40	4	1	22
1109	40	4	15	22
1110	40	4	21	22
1111	40	4	22	22
1112	20	2	2	20
1113	20	2	19	20
1114	40	4	6	22
1115	20	2	18	20
1116	40	4	7	22
1117	20	2	8	20
1118	20	2	12	20
1119	40	4	2	22
1120	20	2	18	20
1121	40	4	7	22
1122	20	2	4	20
1123	20	2	2	20
1124	40	4	7	22
1125	40	4	22	22
1126	40	4	4	22
1127	20	2	13	20
1128	40	4	11	22
1129	40	4	3	22
1130	20	2	9	20
1131	40	4	19	22
1132	40	4	2	22
1133	20	2	10	20
1134	20	2	8	20
1135	40	4	19	22
1136	40	4	10	22
1137	20	2	6	20
1138	20	2	11	20
1139	20	2	16	20
1140	20	2	1	20
1141	20	2	1	20
1142	20	2	4	20
1143	20	2	19	20
1144	40	4	14	22
1145	40	4	20	22
1146	20	2	10	20
1147	40	4	6	22
1148	40	4	22	22
1149	20	2	1	20
1150	40	4	21	22
1151	40	4	9	22
1152	20	2	12	20
1153	20	2	17	20
1154	40	4	8	22
1155	40	4	20	22
1156	40	4	2	22
1157	20	2	19	20
1158	40	4	20	22
1159	20	2	10	20
1160	20	2	0	20
1161	40	4	17	22
1162	20	2	6	20
1163	40	4	14	22
1164	40	4	9	22
1165	40	4	21	22
1166	40	4	13	22
1167	20	2	20	20
1168	20	2	20	20
1169	20	2	8	20
1170	20	2	4	20
1171	40	4	22	22
1172	20	2	19	20
1173	20	2	13	20
1174	20	2	12	20
1175	20	2	19	20
1176	20	2	13	20
1177	40	4	12	22
1178	20	2	16	20
1179	40	4	22	22
1180	20	2	0	20
1181	40	4	20	22
1182	40	4	18	22
1183	40	4	17	22
1184	20	2	13	20
1185	20	2	1	20
1186	40	4	10	22
1187	20	2	12	20
1188	20	2	2	20
1189	20	2	16	20
1190	40	4	18	22
1191	20	2	0	20
1192	40	4	14	22
1193	20	2	14	20
1194	40	4	21	22
1195	20	2	2	20
1196	20	2	14	20
1197	20	2	19	20
1198	40	4	16	22
1199	20	2	0	20
1200	20	2	2	20
1201	20	2	5	20
1202	40	4	0	22
1203	20	2	16	20
1204	40	4	18	22
1205	40	4	12	22
1206	40	4	2	22
1207	40	4	6	22
1208	40	4	16	22
1209	40	4	20	22
1210	20	2	20	20
1211	40	4	10	22
1212	40	4	8	22
1213	20	2	6	20
1214	20	2	3	20
1215	40	4	17	22
1216	40	4	9	22
1217	40	4	16	22
1218	20	2	7	20
1219	20	2	11	20
1220	40	4	10	22
1221	40	4	0	22
1222	20	2	13	20
1223	20	2	18	20
1224	40	4	15	22
1225	40	4	5	22
1226	40	4	4	22
1227	20	2	12	20
1228	40	4	13	22
1229	20	2	12	20
1230	20	2	17	20
1231	20	2	7	20
1232	20	2	3	20
1233	20	2	12	20
1234	20	2	8	20
1235	20	2	1	20
1236	20	2	6	20
1237	40	4	7	22
1238	20	2	17	20
1239	20	2	14	20
1240	40	4	10	22
1241	40	4	20	22
1242	20	2	8	20
1243	40	4	3	22
1244	40	4	16	22
1245	20	2	2	20
1246	40	4	18	22
1247	20	2	4	20
1248	40	4	11	22
1249	20	2	0	20
1250	20	2	3	20
1251	40	4	17	22
1252	20	2	7	20
1253	40	4	4	22
1254	40	4	18	22
1255	20	2	5	20
1256	40	4	1	22
1257	40	4	4	22
1258	40	4	17	22
1259	20	2	10	20
1260	20	2	7	20
1261	20	2	17	20
1262	20	2	4	20
1263	20	2	8	20
1264	20	2	1	20
1265	20	2	13	20
1266	20	2	16	20
1267	20	2	7	20
1268	20	2	19	20
1269	20	2	14	20
1270	20	2	2	20
1271	20	2	17	20
